2022-09-29 09:20:50.188976	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F7234d35d-e231-47b1-9f1b-d801b9e4c7df%2F&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR693GVU/	ENCSR693GVU	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens cingulate gyrus tissue female adult (75 years)	cingulate gyrus	GEO:GSM669905,SCREEN-GRCh38:cingulate_gyrus_female_adult_75_years		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF939MMR/,/files/SRR1270649/,/files/ENCFF982GYL/,/files/ENCFF268CGI/,/files/ENCFF308RER/,/files/ENCFF446VYW/,/files/ENCFF935GXD/,/files/ENCFF625JLJ/,/files/ENCFF295HHI/,/files/ENCFF671FBK/,/files/ENCFF012UZH/,/files/ENCFF772PPT/,/files/ENCFF955FXN/,/files/ENCFF677UWW/,/files/ENCFF725RDT/,/files/ENCFF478BHA/,/files/ENCFF643RUU/,/files/ENCFF999UWI/,/files/ENCFF883GXX/,/files/ENCFF345OCX/,/files/ENCFF282SRM/,/files/ENCFF414APF/,/files/ENCFF840UUU/,/files/ENCFF978BSU/,/files/ENCFF056ABK/	/reference-epigenomes/ENCSR023TCY/	ENCBS643TMF	1	1	ENCAB000BLE	Homo sapiens	adult	75 years												/replicates/c65dce35-2797-467b-8c93-f48b4019ad10/				
/experiments/ENCSR940FNL/	ENCSR940FNL	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens tibial artery tissue male adult (54 years)	tibial artery	GEO:GSE167797		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF854PQD/,/files/ENCFF851TIV/,/files/ENCFF565HBG/,/files/ENCFF542ZZT/,/files/ENCFF064KQN/,/files/ENCFF234SRV/,/files/ENCFF351JIG/,/files/ENCFF780EZE/,/files/ENCFF350REU/,/files/ENCFF398BRI/,/files/ENCFF688EVR/,/files/ENCFF629DBN/,/files/ENCFF553YLS/,/files/ENCFF332SJJ/,/files/ENCFF139SFU/,/files/ENCFF795UEA/,/files/ENCFF864DTH/,/files/ENCFF036STJ/,/files/ENCFF763MDJ/,/files/ENCFF865UQR/,/files/ENCFF982DUI/,/files/ENCFF710NGR/,/files/ENCFF755KEX/,/files/ENCFF273KWS/,/files/ENCFF940FJV/,/files/ENCFF270AHF/	/reference-epigenomes/ENCSR947UIF/	ENCBS736PQK	1	1	ENCAB036YAO	Homo sapiens	adult	54 years												/replicates/fc0b91ba-c654-4b9e-855b-f29696f41cbc/				
/experiments/ENCSR621WQY/	ENCSR621WQY	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens heart tissue embryo (101 days)	heart	GEO:GSM621392		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF456UXD/,/files/ENCFF499VYJ/,/files/ENCFF645KQL/,/files/ENCFF045PUG/,/files/ENCFF520EEF/,/files/ENCFF838MPV/,/files/ENCFF062XFL/,/files/ENCFF244VIE/,/files/ENCFF737JAM/,/files/ENCFF998ZVR/,/files/ENCFF106GSV/,/files/ENCFF297XTB/,/files/ENCFF793RCV/,/files/ENCFF342EDT/,/files/ENCFF688KQB/,/files/ENCFF734SWB/,/files/ENCFF037NTC/,/files/ENCFF041GRM/,/files/ENCFF286IGG/,/files/ENCFF656WWM/,/files/ENCFF044UGA/,/files/ENCFF357GPH/,/files/ENCFF787QTH/,/files/ENCFF058IYI/,/files/ENCFF549RWF/,/files/ENCFF638ZNV/,/files/ENCFF501WXA/,/files/ENCFF117EGT/	/reference-epigenomes/ENCSR460NNH/	ENCBS771ONG	1	1	ENCAB000ADU	Homo sapiens	embryonic	101 days												/replicates/e56bb19e-5ea7-4606-815a-f0793dcd7c7d/				
/experiments/ENCSR714BDG/	ENCSR714BDG	ChIP-seq	Histone ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens colonic mucosa tissue female adult (56 years)	colonic mucosa	GEO:GSM916046		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF435MKM/,/files/ENCFF114ACU/,/files/ENCFF073XGT/,/files/ENCFF991OZQ/,/files/ENCFF914XZA/,/files/ENCFF684MRX/,/files/ENCFF720ECR/,/files/ENCFF650NSF/,/files/ENCFF641LPF/,/files/ENCFF406YWQ/,/files/ENCFF861UCV/,/files/ENCFF337QEG/,/files/ENCFF765YPM/,/files/ENCFF978ASU/,/files/ENCFF494ODQ/,/files/ENCFF564NXM/,/files/ENCFF221ODV/,/files/ENCFF862VRI/,/files/ENCFF226KEC/,/files/ENCFF391XKN/,/files/ENCFF194YJD/,/files/ENCFF081EIZ/,/files/ENCFF762ZEH/,/files/ENCFF201HTU/,/files/ENCFF362AWC/		ENCBS601ZFR	1	4	ENCAB000APS	Homo sapiens	adult	56 years												/replicates/d6a21c8c-a76a-4aca-b2bd-afeefddb322a/				
/experiments/ENCSR996ENW/	ENCSR996ENW	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens substantia nigra tissue female adult (75 years)	substantia nigra	GEO:GSM669947		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF063ARV/,/files/SRR1270638/,/files/ENCFF432GTA/,/files/ENCFF831BXA/,/files/ENCFF780KZN/,/files/ENCFF181FSZ/,/files/ENCFF074ILJ/,/files/ENCFF944KDC/,/files/ENCFF245RGH/,/files/ENCFF845PWC/,/files/ENCFF810CDQ/,/files/ENCFF626RPZ/,/files/ENCFF821CCW/,/files/ENCFF520HHK/,/files/ENCFF705RTM/,/files/ENCFF482YIA/,/files/ENCFF254NTU/,/files/ENCFF043CJJ/,/files/ENCFF400GWU/,/files/ENCFF544MSB/,/files/ENCFF241MGV/,/files/ENCFF373WIC/,/files/ENCFF116GSZ/,/files/ENCFF945TJD/,/files/ENCFF903BAW/	/reference-epigenomes/ENCSR374BLY/	ENCBS029EAG	1	1	ENCAB000ADU	Homo sapiens	adult	75 years												/replicates/1081f7ab-c1e2-468e-9d7d-0fef6b83312f/				
/experiments/ENCSR492DBQ/	ENCSR492DBQ	ChIP-seq	Histone ChIP-seq	/targets/H3K9ac-human/	H3K9ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens parathyroid adenoma tissue male adult (62 years)	parathyroid adenoma			Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF457SNI/,/files/ENCFF587CCS/,/files/ENCFF354ZQM/,/files/ENCFF867LWW/,/files/ENCFF204WAJ/,/files/ENCFF682JSU/,/files/ENCFF231QIO/,/files/ENCFF014BTK/,/files/ENCFF996VJR/,/files/ENCFF053FSK/,/files/ENCFF305DUO/,/files/ENCFF035JMP/,/files/ENCFF390JML/,/files/ENCFF637NWS/,/files/ENCFF424DSH/,/files/ENCFF060BNJ/,/files/ENCFF126WXH/,/files/ENCFF134RFX/,/files/ENCFF786EVA/,/files/ENCFF384BQZ/,/files/ENCFF730GYQ/,/files/ENCFF926TKH/,/files/ENCFF344DQB/		ENCBS785UMH	1	1,2	ENCAB000ANK	Homo sapiens	adult	62 years												/replicates/6a8eee26-1a59-4eba-bbc7-b507bc76377e/,/replicates/6404c28f-31fd-4f0d-b687-c0e41079c14b/				
/experiments/ENCSR608XIG/	ENCSR608XIG	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens temporal lobe tissue female adult (75 years)	temporal lobe	SCREEN-GRCh38:temporal_lobe_female_adult_75_years,GEO:GSM1112812		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF281JYY/,/files/ENCFF588EME/,/files/ENCFF857MZE/,/files/ENCFF448ZHJ/,/files/ENCFF317ZJQ/,/files/ENCFF247XQX/,/files/ENCFF941SFR/,/files/ENCFF811FYR/,/files/ENCFF801JND/,/files/ENCFF297ASM/,/files/ENCFF364EAB/,/files/ENCFF646RMB/,/files/ENCFF988ABP/,/files/ENCFF866XUC/,/files/ENCFF073BUA/,/files/ENCFF923EGZ/,/files/ENCFF973EOS/,/files/ENCFF682YSX/,/files/ENCFF592RKH/,/files/ENCFF558QCP/,/files/ENCFF259YFQ/,/files/ENCFF853GMX/,/files/ENCFF786KTR/,/files/ENCFF105SAZ/	/reference-epigenomes/ENCSR234PGX/	ENCBS901JNB	1	2	ENCAB000AQN	Homo sapiens	adult	75 years												/replicates/98badb2e-6cd2-4035-829a-c79b86144a88/				
/experiments/ENCSR253JFN/	ENCSR253JFN	ChIP-seq	Histone ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (75 years)	middle frontal area 46	GEO:GSM670015		Bradley Bernstein, Broad	Roadmap	released	/files/SRR1270627/,/files/ENCFF063ZWB/,/files/ENCFF511CKC/,/files/ENCFF654GOB/,/files/ENCFF430MTV/,/files/ENCFF216FIO/,/files/ENCFF381RUM/,/files/ENCFF599AVS/,/files/ENCFF701JBU/,/files/ENCFF590UZM/,/files/ENCFF951AGW/,/files/ENCFF989GXK/,/files/ENCFF087XDQ/,/files/ENCFF986QDY/,/files/ENCFF942FDZ/,/files/ENCFF843RAA/,/files/ENCFF814SMJ/,/files/ENCFF324PYT/,/files/ENCFF263DVO/,/files/ENCFF599JQM/,/files/ENCFF600AYY/,/files/ENCFF538IHT/,/files/ENCFF136ILO/,/files/ENCFF695JPH/	/reference-epigenomes/ENCSR528DQE/	ENCBS335VCQ	1	1	ENCAB000APO	Homo sapiens	adult	75 years												/replicates/74e75afa-7e63-48fb-b3b8-3ba27e1f6f90/				
/experiments/ENCSR111KKC/	ENCSR111KKC	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens lung tissue female embryo (120 days)	lung	GEO-obsolete:GSM621390,GEO:GSE120317		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF044KDI/,/files/ENCFF492QUD/,/files/ENCFF364SLO/,/files/ENCFF988IAO/,/files/ENCFF133ZMV/,/files/ENCFF585KVQ/,/files/ENCFF354QTH/,/files/ENCFF159SLU/,/files/ENCFF653JBM/,/files/ENCFF340RKQ/,/files/ENCFF223JEU/,/files/ENCFF324TEB/,/files/ENCFF075PIG/,/files/ENCFF114ZTL/,/files/ENCFF257ACE/,/files/ENCFF845SNF/,/files/ENCFF237XJM/,/files/ENCFF299PFD/,/files/ENCFF524ARH/,/files/ENCFF637BDQ/,/files/ENCFF386EGY/,/files/ENCFF238XGJ/,/files/ENCFF440XJX/,/files/ENCFF331DGB/	/reference-epigenomes/ENCSR465WKM/	ENCBS840NUY	1	1	ENCAB000ASB	Homo sapiens	embryonic	120 days												/replicates/a74fc482-c2a9-4957-bbc2-c92ba49682b6/				
/experiments/ENCSR313GUP/	ENCSR313GUP	ChIP-seq	Histone ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens substantia nigra tissue male adult (81 years)	substantia nigra	GEO:GSM916015		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF267KBN/,/files/SRR1270597/,/files/SRR1270578/,/files/SRR1270576/,/files/ENCFF560MCF/,/files/ENCFF933OOE/,/files/ENCFF773ICI/,/files/ENCFF554ELA/,/files/ENCFF041PFB/,/files/ENCFF023HJU/,/files/ENCFF448HTE/,/files/ENCFF153RVQ/,/files/ENCFF779LJR/,/files/ENCFF424XYY/,/files/ENCFF658MOP/,/files/ENCFF247XDD/,/files/ENCFF127VQT/,/files/ENCFF859SJE/,/files/ENCFF545ZXO/,/files/ENCFF328DKX/,/files/ENCFF571TTX/,/files/ENCFF012FBY/,/files/ENCFF747VLV/,/files/ENCFF474OJT/,/files/ENCFF865WXR/,/files/ENCFF716OIP/,/files/ENCFF723KKW/,/files/ENCFF445KNC/,/files/ENCFF991YFR/,/files/ENCFF236EMJ/,/files/ENCFF501YCQ/	/reference-epigenomes/ENCSR374BLY/	ENCBS552BYU	1	7	ENCAB000ADU	Homo sapiens	adult	81 years												/replicates/56aad8be-c648-441c-ac6d-147019707fa3/				
/experiments/ENCSR149XIH/	ENCSR149XIH	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens duodenal mucosa tissue male adult (76 years)	duodenal mucosa	SCREEN-GRCh38:duodenal_mucosa_male_adult_76_years,GEO:GSM621432		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF223RLG/,/files/ENCFF383PWA/,/files/ENCFF974UJL/,/files/ENCFF632QJX/,/files/ENCFF216VAK/,/files/ENCFF133NAG/,/files/ENCFF061DCB/,/files/ENCFF306HGN/,/files/ENCFF687JLO/,/files/ENCFF344XAQ/,/files/ENCFF835LEP/,/files/ENCFF789QCX/,/files/ENCFF940NLM/,/files/ENCFF920BKK/,/files/ENCFF799YSK/,/files/ENCFF658QBC/,/files/ENCFF206LWL/,/files/ENCFF300OIH/,/files/ENCFF830TIW/,/files/ENCFF091XNE/,/files/ENCFF370FTF/,/files/ENCFF328NII/,/files/ENCFF338ZFA/,/files/ENCFF769CYC/,/files/ENCFF395RJC/,/files/ENCFF425FMW/,/files/ENCFF790QOG/,/files/ENCFF106YGP/	/reference-epigenomes/ENCSR193VID/	ENCBS500NMQ	1	1	ENCAB000BLE	Homo sapiens	adult	76 years												/replicates/3295e017-5238-4573-93fa-160ff1647b87/				
/experiments/ENCSR767NIF/	ENCSR767NIF	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens skeletal muscle tissue tissue female adult (72 years)	skeletal muscle tissue	GEO:GSM621685,SCREEN-GRCh38:skeletal_muscle_tissue_female_adult_72_years		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF053ISW/,/files/ENCFF510JXN/,/files/ENCFF439UIF/,/files/ENCFF689CLZ/,/files/ENCFF122FDY/,/files/ENCFF677QUJ/,/files/ENCFF973HEB/,/files/ENCFF637NQX/,/files/ENCFF433HCI/,/files/ENCFF923QZD/,/files/ENCFF210UPS/,/files/ENCFF364HCQ/,/files/ENCFF159MIF/,/files/ENCFF155XOC/,/files/ENCFF175WXE/,/files/ENCFF546XLJ/,/files/ENCFF512VEK/,/files/ENCFF172SAU/,/files/ENCFF827GUD/,/files/ENCFF525KYJ/,/files/ENCFF521TTV/,/files/ENCFF214CIH/,/files/ENCFF465AKW/,/files/ENCFF833ECH/,/files/ENCFF141YUO/,/files/ENCFF596QQM/,/files/ENCFF176GIM/	/reference-epigenomes/ENCSR693KKR/	ENCBS399SQJ	1	1	ENCAB000BLE	Homo sapiens	adult	72 years												/replicates/1b89db42-1597-4501-9977-a24fde03ff9b/				
/experiments/ENCSR418JIS/	ENCSR418JIS	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens layer of hippocampus tissue female adult (75 years)	layer of hippocampus	SCREEN-GRCh38:layer_of_hippocampus_female_adult_75_years,GEO:GSM670022		Bradley Bernstein, Broad	Roadmap	released	/files/SRR1270640/,/files/ENCFF300VTZ/,/files/ENCFF828ERQ/,/files/ENCFF943BJT/,/files/ENCFF159KZF/,/files/ENCFF597EDA/,/files/ENCFF754KDX/,/files/ENCFF605OIM/,/files/ENCFF335HTD/,/files/ENCFF215WGU/,/files/ENCFF078XUO/,/files/ENCFF560YEK/,/files/ENCFF202NNB/,/files/ENCFF228HXW/,/files/ENCFF397EIE/,/files/ENCFF226DRF/,/files/ENCFF764ZYN/,/files/ENCFF992CFR/,/files/ENCFF240LKV/,/files/ENCFF968OMY/,/files/ENCFF250PDX/,/files/ENCFF838MXD/,/files/ENCFF216OMD/,/files/ENCFF507HNU/		ENCBS769ZVS	1	1	ENCAB000BLE	Homo sapiens	adult	75 years												/replicates/3a9afbfe-3199-4129-a6e8-40d862c137bc/				
/experiments/ENCSR329DTQ/	ENCSR329DTQ	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens skeletal muscle tissue tissue	skeletal muscle tissue	GEO:GSM621653		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF859JMB/,/files/ENCFF857DLQ/,/files/ENCFF838ZHV/,/files/ENCFF980EFL/,/files/ENCFF595BEM/,/files/ENCFF892PGS/,/files/ENCFF756RDI/,/files/ENCFF129LYQ/,/files/ENCFF515ASN/,/files/ENCFF577AZA/,/files/ENCFF023TGS/,/files/ENCFF437BYO/,/files/ENCFF215ONW/,/files/ENCFF598MWN/,/files/ENCFF810VIR/,/files/ENCFF950JTD/,/files/ENCFF345HYN/,/files/ENCFF997TIC/,/files/ENCFF210EIJ/,/files/ENCFF388RQP/,/files/ENCFF019MLY/,/files/ENCFF506OQV/		ENCBS149BYX	1	1	ENCAB000ASB	Homo sapiens	unknown													/replicates/2bbfc5c8-4139-4236-98de-6858bf93544f/				
/experiments/ENCSR581UGC/	ENCSR581UGC	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens endocrine pancreas tissue male adult (46 years)	endocrine pancreas	GEO:GSM537658		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF591BEK/,/files/ENCFF754JNX/,/files/ENCFF464BHV/,/files/ENCFF444ZYZ/,/files/ENCFF685MHZ/,/files/ENCFF629KGN/,/files/ENCFF573EDJ/,/files/ENCFF938BIR/,/files/ENCFF938ODB/,/files/ENCFF581HYQ/,/files/ENCFF570WBZ/,/files/ENCFF585XZT/,/files/ENCFF657ITT/,/files/ENCFF612URO/,/files/ENCFF941NXO/,/files/ENCFF191TPX/,/files/ENCFF620PIA/,/files/ENCFF298HSK/,/files/ENCFF215JCE/,/files/ENCFF069QJI/,/files/ENCFF483HLS/,/files/ENCFF031ZZK/,/files/ENCFF621XRO/,/files/ENCFF114HXU/,/files/ENCFF586EPU/,/files/ENCFF170FAU/,/files/ENCFF037AMF/	/reference-epigenomes/ENCSR034KRZ/	ENCBS069JPK	1	1	ENCAB000ATF	Homo sapiens	adult	46 years												/replicates/ec4d269c-adf0-4f9b-9b10-539b8c3c9117/				
/experiments/ENCSR494OPF/	ENCSR494OPF	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens caudate nucleus tissue male adult (81 years)	caudate nucleus	GEO:GSM772827		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF312ETN/,/files/SRR1270520/,/files/SRR1270546/,/files/SRR1270464/,/files/ENCFF854UUW/,/files/ENCFF512COE/,/files/ENCFF272HAG/,/files/ENCFF812ZZE/,/files/ENCFF319BGG/,/files/ENCFF360EQE/,/files/ENCFF783ONI/,/files/ENCFF074QWH/,/files/ENCFF006FDD/,/files/ENCFF008QBO/,/files/ENCFF972SMA/,/files/ENCFF564ZRG/,/files/ENCFF722EPA/,/files/ENCFF761VTM/,/files/ENCFF434IFO/,/files/ENCFF619VLL/,/files/ENCFF514NSO/,/files/ENCFF124CRU/,/files/ENCFF590FEY/,/files/ENCFF287CDK/,/files/ENCFF952OHW/,/files/ENCFF896BKS/,/files/ENCFF875XCC/,/files/ENCFF236KKS/,/files/ENCFF796TKW/,/files/ENCFF934TJQ/,/files/ENCFF797WQN/	/reference-epigenomes/ENCSR200EJX/	ENCBS938UCH	1	3	ENCAB000ASB	Homo sapiens	adult	81 years												/replicates/3924d4f0-e876-4d1f-96bd-3a5bdec9f809/				
/experiments/ENCSR520BUX/	ENCSR520BUX	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens liver tissue male adult (78 years)	liver	SCREEN-GRCh38:liver_male_adult_78_years,GEO:GSM537709		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF075XEJ/,/files/ENCFF378RSM/,/files/ENCFF862ORX/,/files/ENCFF130FOO/,/files/ENCFF818JML/,/files/ENCFF649BVV/,/files/ENCFF358EBR/,/files/ENCFF627EVN/,/files/ENCFF642FGW/,/files/ENCFF669BCZ/,/files/ENCFF447FDT/,/files/ENCFF876MVW/,/files/ENCFF898UON/,/files/ENCFF862XZS/,/files/ENCFF278XAT/,/files/ENCFF220TBK/,/files/ENCFF260YLU/,/files/ENCFF874ZJI/,/files/ENCFF994XIF/,/files/ENCFF891QFV/,/files/ENCFF962JEC/,/files/ENCFF880LQP/,/files/ENCFF076NWH/	/reference-epigenomes/ENCSR000FYQ/	ENCBS754HTZ	1	1	ENCAB000BLE	Homo sapiens	adult	78 years												/replicates/f6bdb363-7975-44e2-962a-4eff4a8fe95c/				
/experiments/ENCSR322FGP/	ENCSR322FGP	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens colonic mucosa tissue female adult (56 years)	colonic mucosa	GEO:GSM916045,SCREEN-GRCh38:colonic_mucosa_female_adult_56_years		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF873TEL/,/files/ENCFF881ZIS/,/files/ENCFF302KZK/,/files/ENCFF352FLG/,/files/ENCFF116WIL/,/files/ENCFF136EUF/,/files/ENCFF224ZNQ/,/files/ENCFF197JLJ/,/files/ENCFF817MAX/,/files/ENCFF739ADS/,/files/ENCFF956GBB/,/files/ENCFF244AEM/,/files/ENCFF806RVW/,/files/ENCFF375WVL/,/files/ENCFF946FVJ/,/files/ENCFF877MFN/,/files/ENCFF260XTJ/,/files/ENCFF849QDE/,/files/ENCFF441TAN/,/files/ENCFF816RWN/,/files/ENCFF349BGH/,/files/ENCFF051FST/,/files/ENCFF912YNM/,/files/ENCFF068YGR/,/files/ENCFF458LAZ/		ENCBS601ZFR	1	4	ENCAB000BLF	Homo sapiens	adult	56 years												/replicates/6d0fa4e6-d4e2-4e40-a27f-286b3c1fe1b9/				
/experiments/ENCSR305ISQ/	ENCSR305ISQ	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens mucosa of rectum tissue female adult (50 years)	mucosa of rectum	SCREEN-GRCh38:mucosa_of_rectum_female_adult_50_years,GEO:GSM1112795		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF061AKN/,/files/ENCFF271CKO/,/files/ENCFF309CUV/,/files/ENCFF095WQF/,/files/ENCFF477LEH/,/files/ENCFF305IAS/,/files/ENCFF019SLT/,/files/ENCFF668FFL/,/files/ENCFF599FIX/,/files/ENCFF529JYD/,/files/ENCFF419ETQ/,/files/ENCFF324LPA/,/files/ENCFF821FYA/,/files/ENCFF570JAO/,/files/ENCFF647BNU/,/files/ENCFF299NWK/,/files/ENCFF607CGN/,/files/ENCFF081JGK/,/files/ENCFF580YXN/,/files/ENCFF381DFZ/,/files/ENCFF990WLW/,/files/ENCFF496QQR/,/files/ENCFF091RFS/,/files/ENCFF081RKJ/,/files/ENCFF907XXC/,/files/ENCFF382PYP/,/files/ENCFF769DTP/	/reference-epigenomes/ENCSR279UVL/	ENCBS022KBA	1	2	ENCAB000AQN	Homo sapiens	adult	50 years												/replicates/834576f3-4fb9-48c6-863c-0a98c2c5a69b/				
/experiments/ENCSR768YDB/	ENCSR768YDB	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE175118	H3K4me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (88 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF066AOX/,/files/ENCFF298WCM/,/files/ENCFF051BDE/,/files/ENCFF684NAJ/,/files/ENCFF073SCW/,/files/ENCFF327HME/,/files/ENCFF327GRV/,/files/ENCFF687AUO/,/files/ENCFF804IOL/,/files/ENCFF198NDW/,/files/ENCFF384NUC/,/files/ENCFF524IQS/,/files/ENCFF718ORE/,/files/ENCFF157FAL/	/disease-series/ENCSR153WCK/	ENCBS844HXF	1	2,1	ENCAB140BWE	Homo sapiens	adult	88 years												/replicates/068515c4-261a-4d3f-9644-f4b2ac7a87a0/,/replicates/a5116455-2b69-4e20-af9b-6898363e6a4a/				
/experiments/ENCSR203BQB/	ENCSR203BQB	ChIP-seq	Histone ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens duodenal mucosa tissue male adult (76 years)	duodenal mucosa	GEO:GSM621395		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF066SIT/,/files/ENCFF728RVP/,/files/ENCFF989CSL/,/files/ENCFF747MMR/,/files/ENCFF111MIA/,/files/ENCFF548WBC/,/files/ENCFF145GJI/,/files/ENCFF797OUB/,/files/ENCFF786MBC/,/files/ENCFF553FQO/,/files/ENCFF418QTA/,/files/ENCFF271VLR/,/files/ENCFF570KKA/,/files/ENCFF177LVI/,/files/ENCFF688OWS/,/files/ENCFF725UDA/,/files/ENCFF359UGJ/,/files/ENCFF036DTV/,/files/ENCFF026CSI/,/files/ENCFF215WGG/,/files/ENCFF117YHN/,/files/ENCFF970NMI/,/files/ENCFF195JOT/,/files/ENCFF570MHX/,/files/ENCFF404DAA/,/files/ENCFF384EVM/,/files/ENCFF699PTF/	/reference-epigenomes/ENCSR193VID/	ENCBS500NMQ	1	1	ENCAB000APU	Homo sapiens	adult	76 years												/replicates/47521c4c-222d-4fae-9403-37a6f95c3331/				
/experiments/ENCSR829EYM/	ENCSR829EYM	ChIP-seq	Histone ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens pancreas tissue female adult (41 years)	pancreas	GEO:GSE175239	H3K4me1 ChIP-seq on pancreas tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF995XUC/,/files/ENCFF034ITK/,/files/ENCFF879FXT/,/files/ENCFF557ODQ/,/files/ENCFF322PSO/,/files/ENCFF403TTC/,/files/ENCFF958TAR/,/files/ENCFF187RHD/,/files/ENCFF329WZM/,/files/ENCFF761XAF/,/files/ENCFF691XDJ/,/files/ENCFF128GMP/,/files/ENCFF971TAY/,/files/ENCFF414RVW/,/files/ENCFF453GYD/,/files/ENCFF358SIR/,/files/ENCFF221HBR/,/files/ENCFF703SJU/	/reference-epigenomes/ENCSR258LWZ/	ENCBS212NYF	1	3,1,2	ENCAB000APS	Homo sapiens	adult	41 years												/replicates/d413214a-27df-446c-9b0b-7912d12e76cd/,/replicates/ca7f643d-0b76-4f31-8b61-720443790e79/,/replicates/71259f81-2733-4629-bd85-273b29a8fc21/				
