,go_term,negative_log_p_value,fold_enrichment
101,ameboidal-type cell migration (GO:0001667),6.746786456148273,3.3365744567066944
102,cellular catabolic process (GO:0044248),6.691888667415048,0.41270859433725887
103,cellular macromolecule catabolic process (GO:0044265),6.691772605237134,0.17086661548994792
104,glial cell fate commitment (GO:0021781),6.681913690795487,16.766286644951137
105,DNA metabolic process (GO:0006259),6.65897293356347,0.1689298402513969
106,organonitrogen compound catabolic process (GO:1901565),6.646102220505598,0.30155191807466075
107,positive regulation of nervous system development (GO:0051962),6.633684524793768,2.8845224335399813
108,regulation of muscle cell differentiation (GO:0051147),6.623845698710608,3.9450086223414447
109,regulation of lymphocyte proliferation (GO:0050670),6.599188034009186,3.0484157536274803
110,regulation of myoblast differentiation (GO:0045661),6.570559436357307,5.225855577647109
111,ventral spinal cord interneuron differentiation (GO:0021514),6.485153316431912,15.476572287647205
112,negative regulation of cell fate commitment (GO:0010454),6.485153316431912,15.476572287647205
113,chordate embryonic development (GO:0043009),6.484024551237099,2.150180272024268
114,regulation of mononuclear cell proliferation (GO:0032944),6.474517326787848,2.998848017796139
115,positive regulation of T cell proliferation (GO:0042102),6.460633530581855,4.3468150560984435
116,catabolic process (GO:0009056),6.425821801990093,0.47563933744542247
117,negative regulation of nitrogen compound metabolic process (GO:0051172),6.38443364239849,1.5311677301325242
118,sensory perception (GO:0007600),6.379136368510925,0.2690677896882831
119,biological regulation (GO:0065007),6.354731166549829,1.1441279789603136
120,cell development (GO:0048468),6.30867012029904,1.6328905254213284
121,nose development (GO:0043584),6.301868342574985,14.371102838529549
122,positive regulation of T cell activation (GO:0050870),6.262910821428281,2.915875938252372
123,positive regulation of metabolic process (GO:0009893),6.248347512766377,1.3906717797782178
124,regulation of cellular biosynthetic process (GO:0031326),6.247622631618463,1.3733477115318342
125,embryo development ending in birth or egg hatching (GO:0009792),6.24665578897167,2.0803073532878815
126,dorsal/ventral pattern formation (GO:0009953),6.212150828989782,4.848082885287077
127,embryonic heart tube development (GO:0035050),6.212150828989782,4.848082885287077
128,organic substance catabolic process (GO:1901575),6.1826781208520485,0.43937856603802866
129,spinal cord oligodendrocyte cell fate specification (GO:0021530),6.170863046960554,44.7100977198697
130,olfactory pit development (GO:0060166),6.170863046960554,44.7100977198697
131,prostate gland stromal morphogenesis (GO:0060741),6.170863046960554,44.7100977198697
132,positive regulation of neural precursor cell proliferation (GO:2000179),6.136248126448289,5.882907594719698
133,metabolic process (GO:0008152),6.123952370467079,0.7835676946355226
134,positive regulation of lymphocyte proliferation (GO:0050671),6.118481948508731,3.625143058367814
135,negative regulation of DNA-templated transcription (GO:0045892),6.105835400470167,1.7235185062081293
136,negative regulation of nucleic acid-templated transcription (GO:1903507),6.09294013694265,1.720916968840268
137,regulation of fatty acid transport (GO:2000191),6.085614670165752,7.890017244682889
138,negative regulation of RNA biosynthetic process (GO:1902679),6.079724916218881,1.7183232733333496
139,organic substance metabolic process (GO:0071704),6.036508942731841,0.7754707087959732
140,regulation of T cell proliferation (GO:0042129),6.012824703959645,3.2450877377324785
141,proteolysis (GO:0006508),6.000602213280331,0.3708183460178767
142,positive regulation of mononuclear cell proliferation (GO:0032946),6.000159459986951,3.5531203485989167
143,protein metabolic process (GO:0019538),5.974233391490553,0.6501213188858606
144,dentate gyrus development (GO:0021542),5.969414675263536,12.574714983713354
145,GABAergic neuron differentiation (GO:0097154),5.969414675263536,12.574714983713354
146,cell motility (GO:0048870),5.96538384197853,1.83307186693151
147,positive regulation of leukocyte migration (GO:0002687),5.961381810131365,3.529744556831819
148,Notch signaling pathway (GO:0007219),5.940758306660222,3.945008622341445
149,regulation of biosynthetic process (GO:0009889),5.928800970959829,1.3532241923381174
150,spinal cord dorsal/ventral patterning (GO:0021513),5.817742809053901,11.835025867024333
151,muscle cell fate commitment (GO:0042693),5.817742809053901,11.835025867024333
152,oligodendrocyte cell fate commitment (GO:0021779),5.775142023822385,33.532573289902274
153,oligodendrocyte cell fate specification (GO:0021778),5.775142023822385,33.532573289902274
154,positive regulation of sarcomere organization (GO:0060298),5.775142023822385,33.532573289902274
155,endocardium formation (GO:0060214),5.775142023822385,33.532573289902274
156,negative regulation of long-chain fatty acid import into cell (GO:0140213),5.775142023822385,33.532573289902274
157,negative regulation of long-chain fatty acid import across plasma membrane (GO:0010748),5.775142023822385,33.532573289902274
158,regulation of leukocyte proliferation (GO:0070663),5.754388227525327,2.722201521689484
159,ear development (GO:0043583),5.743028892541166,2.8907390767157137
160,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),5.684596555602827,2.8660319051198533
161,nucleosome assembly (GO:0006334),5.677076417221497,4.326783650309972
162,regulation of odontogenesis (GO:0042481),5.674431157271988,11.177524429967427
163,regulation of plasminogen activation (GO:0010755),5.674431157271988,11.177524429967427
164,positive regulation of muscle cell differentiation (GO:0051149),5.667351853330026,5.239464576547231
165,positive regulation of cell migration (GO:0030335),5.639819158485233,2.1430591952193185
166,positive regulation of heart contraction (GO:0045823),5.629017036555629,6.8784765722876475
167,positive regulation of leukocyte cell-cell adhesion (GO:1903039),5.62156634040476,2.6728862767313415
168,glandular epithelial cell differentiation (GO:0002067),5.60510016068546,5.158857429215735
169,detection of stimulus involved in sensory perception (GO:0050906),5.5625033439815335,0.11975919032107957
170,intrinsic apoptotic signaling pathway (GO:0097193),5.555368002102849,3.2915409364321255
171,positive regulation of cell adhesion (GO:0045785),5.545245502484581,2.198857264911625
172,positive regulation of blood circulation (GO:1903524),5.545159788070472,6.706514657980456
173,positive regulation of nucleobase-containing compound metabolic process (GO:0045935),5.53991191547602,1.5316141347185686
174,spinal cord patterning (GO:0021511),5.538658654761529,10.589233670495457
175,positive regulation of developmental growth (GO:0048639),5.520226655934632,3.2714705648685154
176,embryonic skeletal system development (GO:0048706),5.5169101522962585,3.639194000454511
177,regulation of animal organ morphogenesis (GO:2000027),5.5169101522962585,3.639194000454511
178,axonogenesis (GO:0007409),5.494312302869659,2.3886216590067377
179,ventricular septum morphogenesis (GO:0060412),5.463516398636029,6.542941129737031
180,glial cell fate specification (GO:0021780),5.448402075417921,26.826058631921825
181,regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002580),5.448402075417921,26.826058631921825
182,spinal cord oligodendrocyte cell differentiation (GO:0021529),5.448402075417921,26.826058631921825
183,convergent extension involved in organogenesis (GO:0060029),5.448402075417921,26.826058631921825
184,negative regulation of protein neddylation (GO:2000435),5.448402075417921,26.826058631921825
185,adrenomedullin receptor signaling pathway (GO:1990410),5.448402075417921,26.826058631921825
186,negative regulation of cell fate specification (GO:0009996),5.448402075417921,26.826058631921825
187,cellular aromatic compound metabolic process (GO:0006725),5.434142386820668,0.615680034175255
188,inner ear development (GO:0048839),5.429311816768933,2.9587564667560833
189,positive regulation of transforming growth factor beta production (GO:0071636),5.409719606118276,10.059771986970684
190,phasic smooth muscle contraction (GO:0014821),5.409719606118276,10.059771986970684
191,spinal cord development (GO:0021510),5.38780813032012,4.064554338169973
192,endothelium development (GO:0003158),5.38780813032012,4.064554338169973
193,positive regulation of leukocyte proliferation (GO:0070665),5.382423029797686,3.193578408562122
194,cell maturation (GO:0048469),5.382423029797686,3.193578408562122
195,negative regulation of RNA metabolic process (GO:0051253),5.370186156303406,1.6357352824342577
196,positive regulation of cell death (GO:0010942),5.337430405227502,2.0706220213318733
197,positive regulation of apoptotic process (GO:0043065),5.319627622438362,2.1332849806697274
198,cardiac septum morphogenesis (GO:0060411),5.309411752581815,4.790367612843182
199,regulation of activated T cell proliferation (GO:0046006),5.306473442627418,6.238618286493447
200,positive regulation of lymphocyte migration (GO:2000403),5.306473442627418,6.238618286493447
201,positive regulation of organ growth (GO:0046622),5.306473442627418,6.238618286493447
202,lens morphogenesis in camera-type eye (GO:0002089),5.2870030082099255,9.580735225686366
203,prostaglandin biosynthetic process (GO:0001516),5.2870030082099255,9.580735225686366
204,positive regulation of skeletal muscle tissue development (GO:0048643),5.2870030082099255,9.580735225686366
205,prostanoid biosynthetic process (GO:0046457),5.2870030082099255,9.580735225686366
206,negative regulation of cellular process (GO:0048523),5.28537223986918,1.3038870425490319
207,negative regulation of developmental process (GO:0051093),5.280821969605051,1.8164990947942732
208,heart morphogenesis (GO:0003007),5.267597637606475,2.693379380715043
209,heterocycle metabolic process (GO:0046483),5.216828974998552,0.6261500847731002
210,detection of chemical stimulus (GO:0009593),5.19880521450052,0.12750027866882996
211,stem cell fate specification (GO:0048866),5.1704404693716395,22.35504885993485
212,positive regulation of skeletal muscle tissue regeneration (GO:0043415),5.1704404693716395,22.35504885993485
213,B cell chemotaxis (GO:0035754),5.1704404693716395,22.35504885993485
214,Purkinje myocyte to ventricular cardiac muscle cell communication (GO:0086068),5.1704404693716395,22.35504885993485
215,positive regulation of odontogenesis (GO:0042482),5.1704404693716395,22.35504885993485
216,regulation of long-chain fatty acid import across plasma membrane (GO:0010746),5.1704404693716395,22.35504885993485
217,sinoatrial node cell differentiation (GO:0060921),5.1704404693716395,22.35504885993485
218,endocardium morphogenesis (GO:0003160),5.1704404693716395,22.35504885993485
219,sympathetic nervous system development (GO:0048485),5.169976310873335,9.14524726088244
220,atrial cardiac muscle tissue development (GO:0003228),5.169976310873335,9.14524726088244
221,neuron development (GO:0048666),5.158492007702857,1.8297726824857707
222,response to lipid (GO:0033993),5.158492007702857,1.8297726824857707
223,central nervous system neuron differentiation (GO:0021953),5.151413204967334,3.0658352722196374
224,ventricular septum development (GO:0003281),5.1434428141771456,4.593503190397573
225,sensory perception of chemical stimulus (GO:0007606),5.137904933223138,0.12171532954592479
226,neuron migration (GO:0001764),5.13247916966906,3.3773814824362005
227,columnar/cuboidal epithelial cell differentiation (GO:0002065),5.1190206759253245,3.8322940902745466
228,positive regulation of macromolecule metabolic process (GO:0010604),5.111017395844947,1.3632666724296805
229,regulation of glial cell differentiation (GO:0045685),5.089875242227844,4.531428822959768
230,intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),5.089875242227844,4.531428822959768
231,ventral spinal cord development (GO:0021517),5.085192466295244,5.831751876504744
232,negative regulation of organic acid transport (GO:0032891),5.058172521107739,8.747627814757116
233,negative regulation of ubiquitin-protein transferase activity (GO:0051444),5.058172521107739,8.747627814757116
234,negative regulation of nucleobase-containing compound metabolic process (GO:0045934),5.046985456373618,1.588611026538264
235,negative regulation of neuron differentiation (GO:0045665),5.0371472783394795,4.471009771986971
236,cardiac septum development (GO:0003279),5.0335812431983715,3.7606624250357696
237,regulation of muscle tissue development (GO:1901861),5.014925736647979,5.707672049345068
238,heart development (GO:0007507),4.995507937522991,2.0542477330750946
239,response to glucocorticoid (GO:0051384),4.988500048742206,3.2829092731372858
240,positive regulation of mononuclear cell migration (GO:0071677),4.98523737821511,4.412180696039774
241,regulation of organic acid transport (GO:0032890),4.98523737821511,4.412180696039774
242,regulation of macromolecule biosynthetic process (GO:0010556),4.979348332629341,1.3283599373348796
243,positive regulation of cell motility (GO:2000147),4.968459314195298,2.0432033904241536
244,negative regulation of neurogenesis (GO:0050768),4.953319203541734,3.260111292073833
245,proteolysis involved in protein catabolic process (GO:0051603),4.949918595199118,0.20731111771191518
246,autonomic nervous system development (GO:0048483),4.946288317058791,5.588762214983713
247,cerebral cortex regionalization (GO:0021796),4.928834660752448,19.161470451372733
248,regulation of sarcomere organization (GO:0060297),4.928834660752448,19.161470451372733
249,positive regulation of transforming growth factor beta1 production (GO:0032914),4.928834660752448,19.161470451372733
250,dorsal root ganglion development (GO:1990791),4.928834660752448,19.161470451372733
251,skeletal muscle acetylcholine-gated channel clustering (GO:0071340),4.928834660752448,19.161470451372733
252,parallel actin filament bundle assembly (GO:0030046),4.928834660752448,19.161470451372733
253,negative regulation of cell development (GO:0010721),4.902112351609159,2.931809686548833
254,axon extension (GO:0048675),4.8792159599363885,5.474705843249351
255,macromolecule modification (GO:0043412),4.869146938751999,0.6280814976256411
256,positive regulation of muscle tissue development (GO:1901863),4.848633353741064,8.047817589576546
257,plasma membrane bounded cell projection morphogenesis (GO:0120039),4.847008194125732,2.078465286564191
258,regulation of cell-cell adhesion (GO:0022407),4.847008194125732,2.078465286564191
259,DNA repair (GO:0006281),4.829054238655516,0.13201800507835543
260,protein catabolic process (GO:0030163),4.823658050610235,0.2661315340468435
261,myeloid leukocyte activation (GO:0002274),4.815720208986893,3.1720001760718373
262,cell differentiation in spinal cord (GO:0021515),4.81364813072719,5.365211726384365
263,icosanoid biosynthetic process (GO:0046456),4.81364813072719,5.365211726384365
264,positive regulation of locomotion (GO:0040017),4.805677060767538,1.9862499858130271
265,limbic system development (GO:0021761),4.7887032073929525,3.560981234325906
266,negative regulation of macromolecule biosynthetic process (GO:0010558),4.787832419232374,1.574915379564882
267,negative regulation of nervous system development (GO:0051961),4.782080744115615,3.15071158428612
268,positive regulation of oligodendrocyte differentiation (GO:0048714),4.7502080404983245,7.738286143823602
269,regulation of ubiquitin protein ligase activity (GO:1904666),4.7502080404983245,7.738286143823602
270,embryonic placenta morphogenesis (GO:0060669),4.7502080404983245,7.738286143823602
271,glucose metabolic process (GO:0006006),4.749471478018705,3.529744556831819
272,cell morphogenesis involved in neuron differentiation (GO:0048667),4.744030754298081,2.133891027539236
273,positive regulation of cytokine production involved in immune response (GO:0002720),4.737259534247358,4.139823862950899
274,positive regulation of programmed cell death (GO:0043068),4.734576427729994,2.0795394288311493
275,facial nerve structural organization (GO:0021612),4.715387857508676,16.766286644951137
276,regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371),4.715387857508676,16.766286644951137
277,positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089),4.715387857508676,16.766286644951137
278,neuroblast differentiation (GO:0014016),4.715387857508676,16.766286644951137
279,negative regulation of fatty acid transport (GO:2000192),4.715387857508676,16.766286644951137
280,positive regulation of plasminogen activation (GO:0010756),4.715387857508676,16.766286644951137
281,poly-N-acetyllactosamine biosynthetic process (GO:0030311),4.715387857508676,16.766286644951137
282,lymphatic endothelial cell differentiation (GO:0060836),4.715387857508676,16.766286644951137
283,metencephalon development (GO:0022037),4.7106708346559225,3.499051125902847
284,nitrogen compound transport (GO:0071705),4.677515299950433,0.5064705846177814
285,positive regulation of immune system process (GO:0002684),4.674488919169461,1.7338455682472742
286,apoptotic signaling pathway (GO:0097190),4.672812873256183,2.3345462417020575
287,negative regulation of response to external stimulus (GO:0032102),4.660679433870261,2.2297874821929904
288,subpallium development (GO:0021544),4.6556132761657745,7.451682953311618
289,protein kinase C-activating G protein-coupled receptor signaling pathway (GO:0007205),4.6556132761657745,7.451682953311618
290,positive regulation of activated T cell proliferation (GO:0042104),4.6556132761657745,7.451682953311618
291,cerebral cortex neuron differentiation (GO:0021895),4.6556132761657745,7.451682953311618
292,negative regulation of cellular biosynthetic process (GO:0031327),4.649625858830825,1.5567192117018624
293,regeneration (GO:0031099),4.61824795619435,3.0484157536274803
294,hippocampus development (GO:0021766),4.597074020413373,3.9919730107026523
295,response to organic cyclic compound (GO:0014070),4.594230722628888,1.7548331869573432
296,regulation of gene expression (GO:0010468),4.589392466067331,1.2708534470323418
297,axon guidance (GO:0007411),4.5740307518101275,2.568452422205281
298,negative regulation of myoblast differentiation (GO:0045662),4.564588084661837,7.185551419264774
299,regulation of glycogen biosynthetic process (GO:0005979),4.564588084661837,7.185551419264774
300,regulation of skeletal muscle tissue development (GO:0048641),4.564588084661837,7.185551419264774
301,regulation of glucan biosynthetic process (GO:0010962),4.564588084661837,7.185551419264774
302,defense response to Gram-positive bacterium (GO:0050830),4.559635349332642,3.381435962006953
303,negative regulation of biosynthetic process (GO:0009890),4.558936368041139,1.5279620834068772
304,hindbrain development (GO:0030902),4.554682187679164,3.0093335003758455
305,positive regulation of smooth muscle cell proliferation (GO:0048661),4.551679148484639,3.945008622341445
306,neuron projection guidance (GO:0097485),4.549137435378752,2.557569149229835
307,sensory organ morphogenesis (GO:0090596),4.53301290273195,2.4037686946166508
308,regulation of cell adhesion (GO:0030155),4.524535897676007,1.7850039013636194
309,cyclooxygenase pathway (GO:0019371),4.524402013426682,14.903365906623236
310,positive regulation of skeletal muscle fiber development (GO:0048743),4.524402013426682,14.903365906623236
311,negative regulation of retinoic acid receptor signaling pathway (GO:0048387),4.524402013426682,14.903365906623236
312,regulation of skeletal muscle tissue regeneration (GO:0043416),4.524402013426682,14.903365906623236
313,calcitonin family receptor signaling pathway (GO:0097646),4.524402013426682,14.903365906623236
314,negative regulation of cellular response to hypoxia (GO:1900038),4.524402013426682,14.903365906623236
315,sympathetic ganglion development (GO:0061549),4.524402013426682,14.903365906623236
316,poly-N-acetyllactosamine metabolic process (GO:0030309),4.524402013426682,14.903365906623236
317,embryonic placenta development (GO:0001892),4.506925706501264,3.8991364290584047
318,regulation of DNA-templated transcription (GO:0006355),4.506850233356443,1.3397495987280008
319,axon development (GO:0061564),4.505391162405232,2.158036894894701
320,regulation of nucleic acid-templated transcription (GO:1903506),4.504447980971827,1.3389742806731812
321,aromatic compound catabolic process (GO:0019439),4.502138238842111,0.0
322,regulation of RNA biosynthetic process (GO:2001141),4.491899822616807,1.3354964253987054
323,negative regulation of macromolecule metabolic process (GO:0010605),4.472393332822912,1.3830366696992982
324,nucleobase-containing compound metabolic process (GO:0006139),4.447210847237318,0.640976622178663
325,detection of chemical stimulus involved in sensory perception (GO:0050907),4.446661382980406,0.13714753901800522
326,regulation of metabolic process (GO:0019222),4.422477696854369,1.2114225470441453
327,response to steroid hormone (GO:0048545),4.421916671273393,2.3614488232325552
328,response to unfolded protein (GO:0006986),4.414942848974835,3.2714705648685154
329,carbohydrate transmembrane transport (GO:0034219),4.392376348347911,4.706326075775759
330,response to amphetamine (GO:0001975),4.392328006548783,6.706514657980456
331,microglial cell activation (GO:0001774),4.392328006548783,6.706514657980456
332,cell projection morphogenesis (GO:0048858),4.380596671788182,2.0572130852700785
333,localization (GO:0051179),4.380129097704782,0.7343971373171766
334,cardiac chamber morphogenesis (GO:0003206),4.3797131432165815,3.245087737732479
335,regulation of organ growth (GO:0046620),4.376371689350214,3.7677048640339645
336,regulation of heart contraction (GO:0008016),4.36567292233157,2.656045409101171
337,cell morphogenesis involved in differentiation (GO:0000904),4.365654895491629,1.9299322756778288
338,positive regulation of cellular metabolic process (GO:0031325),4.352865070099048,1.3533325543009889
339,facial nerve morphogenesis (GO:0021610),4.351753386841811,13.413029315960912
340,facial nerve development (GO:0021561),4.351753386841811,13.413029315960912
341,adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191),4.351753386841811,13.413029315960912
342,DNA replication-dependent chromatin assembly (GO:0006335),4.351753386841811,13.413029315960912
343,cardiac pacemaker cell differentiation (GO:0060920),4.351753386841811,13.413029315960912
344,pancreatic A cell differentiation (GO:0003310),4.351753386841811,13.413029315960912
345,cardiac ventricle formation (GO:0003211),4.351753386841811,13.413029315960912
346,regulation of mononuclear cell migration (GO:0071675),4.344848839408235,3.219127035830619
347,nucleosome organization (GO:0034728),4.344848839408235,3.219127035830619
348,regulation of tumor necrosis factor production (GO:0032680),4.340545513364668,2.88009831937811
349,negative regulation of cellular metabolic process (GO:0031324),4.3340629873636285,1.4218758992184712
350,neuroepithelial cell differentiation (GO:0060563),4.3106873154973755,6.490175475464958
351,odontogenesis (GO:0042476),4.310344198116073,3.1935784085621215
352,cardiac ventricle development (GO:0003231),4.310344198116073,3.1935784085621215
353,multicellular organismal process (GO:0032501),4.297912107741382,1.2126960101803286
354,response to stimulus (GO:0050896),4.295059394467379,1.1764381907043315
355,modification-dependent protein catabolic process (GO:0019941),4.2789061879356565,0.22889128525530567
356,gland development (GO:0048732),4.262642063816437,2.065987927813884
357,modification-dependent macromolecule catabolic process (GO:0043632),4.253333316623692,0.2242981490963363
358,response to corticosteroid (GO:0031960),4.252553540969558,2.828048349750795
359,intermediate filament cytoskeleton organization (GO:0045104),4.251097477603175,3.644844922815465
360,cell part morphogenesis (GO:0032990),4.237074673178385,1.9802700761753314
361,intracellular transport (GO:0046907),4.2362857556014255,0.49312607779268064
362,positive regulation of animal organ morphogenesis (GO:0110110),4.231799451942996,6.287357491856677
363,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482),4.231799451942996,6.287357491856677
364,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771),4.231799451942996,6.287357491856677
