,go_term,negative_log_p_value,fold_enrichment
45,regulation of astrocyte differentiation (GO:0048710),4.8252427975985706,15.777011494252873
46,striated muscle adaptation (GO:0014888),4.8252427975985706,15.777011494252873
47,hormonal regulation of the force of heart contraction (GO:0003058),4.7460714853130925,228.76666666666665
48,methylglyoxal biosynthetic process (GO:0019242),4.7460714853130925,228.76666666666665
49,zymogen granule exocytosis (GO:0070625),4.7460714853130925,228.76666666666665
50,cell tip growth (GO:0009932),4.7460714853130925,228.76666666666665
51,positive regulation of adaptive immune memory response (GO:1905676),4.7460714853130925,228.76666666666665
52,negative regulation of glutamatergic neuron differentiation (GO:0120007),4.7460714853130925,228.76666666666665
53,regulation of glutamatergic neuron differentiation (GO:0120006),4.7460714853130925,228.76666666666665
54,chromosome passenger complex localization to spindle midzone (GO:0035853),4.7460714853130925,228.76666666666665
55,"CD4-positive, alpha-beta T cell costimulation (GO:0035783)",4.7460714853130925,228.76666666666665
56,positive regulation of 1-phosphatidylinositol 4-kinase activity (GO:0043128),4.7460714853130925,228.76666666666665
57,regulation of 1-phosphatidylinositol 4-kinase activity (GO:0043126),4.7460714853130925,228.76666666666665
58,branching involved in lymph vessel morphogenesis (GO:0060854),4.7460714853130925,228.76666666666665
59,macrophage fusion (GO:0034238),4.7460714853130925,228.76666666666665
60,telomere maintenance (GO:0000723),4.738169635770489,7.301063829787234
61,cellular response to lipoprotein particle stimulus (GO:0071402),4.703812319372349,14.759139784946237
62,aortic valve morphogenesis (GO:0003180),4.6460005014479515,14.297916666666666
63,myoblast fusion (GO:0007520),4.6460005014479515,14.297916666666666
64,regulation of production of molecular mediator of immune response (GO:0002700),4.597728758241508,4.841622574955908
65,regulation of systemic arterial blood pressure (GO:0003073),4.574915870067959,6.863
66,skeletal muscle tissue regeneration (GO:0043403),4.535624399413103,13.45686274509804
67,muscle adaptation (GO:0043500),4.482864554864621,13.072380952380954
68,cell activation (GO:0001775),4.42460172134572,2.6144761904761906
69,aortic valve development (GO:0003176),4.38177081089029,12.365765765765767
70,glyceraldehyde-3-phosphate biosynthetic process (GO:0046166),4.342759260815558,114.38333333333333
71,negative regulation of antigen processing and presentation of peptide antigen via MHC class I (GO:0002590),4.342759260815558,114.38333333333333
72,regulation of antigen processing and presentation of peptide antigen via MHC class I (GO:0002589),4.342759260815558,114.38333333333333
73,abortive mitotic cell cycle (GO:0033277),4.342759260815558,114.38333333333333
74,positive regulation of receptor-mediated endocytosis involved in cholesterol transport (GO:1905602),4.342759260815558,114.38333333333333
75,peptidyl-cysteine S-trans-nitrosylation (GO:0035606),4.342759260815558,114.38333333333333
76,establishment of glial blood-brain barrier (GO:0060857),4.342759260815558,114.38333333333333
77,regulation of isotype switching (GO:0045191),4.333284719351617,12.040350877192981
78,cardiac conduction system development (GO:0003161),4.333284719351617,12.040350877192981
79,carbohydrate catabolic process (GO:0016052),4.3253269937594725,6.239090909090909
80,hexose catabolic process (GO:0019320),4.2860805654934575,11.73162393162393
81,cell-cell fusion (GO:0140253),4.2860805654934575,11.73162393162393
82,syncytium formation by plasma membrane fusion (GO:0000768),4.2860805654934575,11.73162393162393
83,positive regulation of heart contraction (GO:0045823),4.2860805654934575,11.73162393162393
84,neuropeptide signaling pathway (GO:0007218),4.255312940725428,6.073451327433629
85,leukocyte activation (GO:0045321),4.252945387370117,2.7562248995983936
86,regulation of type I interferon-mediated signaling pathway (GO:0060338),4.240095731276469,11.438333333333334
87,positive regulation of blood circulation (GO:1903524),4.240095731276469,11.438333333333334
88,glucose metabolic process (GO:0006006),4.2324328374640645,6.020175438596492
89,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824),4.2324328374640645,6.020175438596492
90,semi-lunar valve development (GO:1905314),4.195272074713456,11.159349593495936
91,T cell costimulation (GO:0031295),4.195272074713456,11.159349593495936
92,cyclic nucleotide metabolic process (GO:0009187),4.195272074713456,11.159349593495936
93,negative regulation of mitotic nuclear division (GO:0045839),4.195272074713456,11.159349593495936
94,glycolytic process (GO:0006096),4.151555513332072,10.893650793650794
95,positive regulation of immunoglobulin mediated immune response (GO:0002891),4.151555513332072,10.893650793650794
96,positive regulation of B cell mediated immunity (GO:0002714),4.151555513332072,10.893650793650794
97,positive regulation of lymphocyte mediated immunity (GO:0002708),4.143098703429085,5.816101694915254
98,regulation of protein stability (GO:0031647),4.130008779375668,3.434934934934935
99,syncytium formation (GO:0006949),4.108895654676482,10.64031007751938
100,ATP generation from ADP (GO:0006757),4.108895654676482,10.64031007751938
101,lymphocyte costimulation (GO:0031294),4.108895654676482,10.64031007751938
102,regulation of inflammatory response to antigenic stimulus (GO:0002861),4.108895654676482,10.64031007751938
103,monosaccharide catabolic process (GO:0046365),4.108895654676482,10.64031007751938
104,positive regulation of adaptive immune response (GO:0002821),4.099692543685893,5.719166666666667
105,lymphocyte activation (GO:0046649),4.080879639370202,2.9518279569892476
106,regulation of macrophage migration (GO:1905521),4.067245467743223,10.39848484848485
107,positive regulation of the force of heart contraction by chemical signal (GO:0003099),4.057228590679731,76.25555555555556
108,sulfide oxidation (GO:0019418),4.057228590679731,76.25555555555556
109,negative regulation of forebrain neuron differentiation (GO:2000978),4.057228590679731,76.25555555555556
110,negative regulation of pro-B cell differentiation (GO:2000974),4.057228590679731,76.25555555555556
111,leukocyte migration involved in immune response (GO:0002522),4.057228590679731,76.25555555555556
112,positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001190),4.057228590679731,76.25555555555556
113,regulation of type IV hypersensitivity (GO:0001807),4.057228590679731,76.25555555555556
114,negative regulation of lymphocyte chemotaxis (GO:1901624),4.057228590679731,76.25555555555556
115,receptor-mediated endocytosis involved in cholesterol transport (GO:0090118),4.057228590679731,76.25555555555556
116,regulation of adaptive immune memory response (GO:1905674),4.057228590679731,76.25555555555556
117,unidimensional cell growth (GO:0009826),4.057228590679731,76.25555555555556
118,positive regulation of low-density lipoprotein particle clearance (GO:1905581),4.057228590679731,76.25555555555556
119,negative regulation of defense response to virus by host (GO:0050689),4.057228590679731,76.25555555555556
120,"sulfide oxidation, using sulfide:quinone oxidoreductase (GO:0070221)",4.057228590679731,76.25555555555556
121,snRNA pseudouridine synthesis (GO:0031120),4.057228590679731,76.25555555555556
122,positive regulation of potassium ion export across plasma membrane (GO:1903766),4.057228590679731,76.25555555555556
123,spermidine biosynthetic process (GO:0008295),4.057228590679731,76.25555555555556
124,regulation of T cell receptor signaling pathway (GO:0050856),4.026560991034682,10.167407407407406
125,calcium-ion regulated exocytosis (GO:0017156),4.026560991034682,10.167407407407406
126,cell killing (GO:0001906),3.913952202972656,5.320155038759689
127,negative regulation of nuclear division (GO:0051784),3.909902942244196,9.531944444444445
128,vasodilation (GO:0042311),3.909902942244196,9.531944444444445
129,positive regulation of muscle contraction (GO:0045933),3.909902942244196,9.531944444444445
130,negative regulation of blood pressure (GO:0045776),3.8726944742596854,9.337414965986394
131,icosanoid biosynthetic process (GO:0046456),3.8362696837850705,9.150666666666666
132,negative regulation of inner ear receptor cell differentiation (GO:2000981),3.836234960168734,57.19166666666666
133,negative regulation of antigen processing and presentation of peptide antigen (GO:0002584),3.836234960168734,57.19166666666666
134,peptide antigen assembly with MHC class I protein complex (GO:0002502),3.836234960168734,57.19166666666666
135,negative regulation of mechanoreceptor differentiation (GO:0045632),3.836234960168734,57.19166666666666
136,negative regulation of inner ear auditory receptor cell differentiation (GO:0045608),3.836234960168734,57.19166666666666
137,MHC class I protein complex assembly (GO:0002397),3.836234960168734,57.19166666666666
138,specification of loop of Henle identity (GO:0072086),3.836234960168734,57.19166666666666
139,phenylalanyl-tRNA aminoacylation (GO:0006432),3.836234960168734,57.19166666666666
140,glutamatergic neuron differentiation (GO:1905962),3.836234960168734,57.19166666666666
141,cellular response to tumor cell (GO:0071228),3.836234960168734,57.19166666666666
142,epididymis development (GO:1905867),3.836234960168734,57.19166666666666
143,positive regulation of intracellular cholesterol transport (GO:0032385),3.836234960168734,57.19166666666666
144,positive regulation of intracellular sterol transport (GO:0032382),3.836234960168734,57.19166666666666
145,regulation of receptor-mediated endocytosis involved in cholesterol transport (GO:1905600),3.836234960168734,57.19166666666666
146,negative regulation of lymphoid progenitor cell differentiation (GO:1905457),3.836234960168734,57.19166666666666
147,skeletal muscle fiber adaptation (GO:0043503),3.836234960168734,57.19166666666666
148,positive regulation of isotype switching to IgE isotypes (GO:0048295),3.836234960168734,57.19166666666666
149,protein localization to CENP-A containing chromatin (GO:0061644),3.836234960168734,57.19166666666666
150,mitochondrial respiratory chain complex II assembly (GO:0034553),3.836234960168734,57.19166666666666
151,respiratory chain complex II assembly (GO:0034552),3.836234960168734,57.19166666666666
152,vein smooth muscle contraction (GO:0014826),3.836234960168734,57.19166666666666
153,lymphocyte migration into lymph node (GO:0097022),3.836234960168734,57.19166666666666
154,positive regulation of prostaglandin-endoperoxide synthase activity (GO:0060585),3.836234960168734,57.19166666666666
155,regulation of prostaglandin-endoperoxide synthase activity (GO:0060584),3.836234960168734,57.19166666666666
156,ADP metabolic process (GO:0046031),3.8005983809506527,8.97124183006536
157,regulation of lymphocyte proliferation (GO:0050670),3.7927587849639948,3.781267217630854
158,regulation of mononuclear cell proliferation (GO:0032944),3.740807026200837,3.7197831978319784
159,positive regulation of leukocyte mediated immunity (GO:0002705),3.705960421816417,4.902142857142858
160,cyclic-nucleotide-mediated signaling (GO:0019935),3.664901505504161,8.318787878787878
161,heart valve morphogenesis (GO:0003179),3.664901505504161,8.318787878787878
162,regulation of forebrain neuron differentiation (GO:2000977),3.656061842599948,45.75333333333334
163,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation (GO:0002361)",3.656061842599948,45.75333333333334
164,specification of nephron tubule identity (GO:0072081),3.656061842599948,45.75333333333334
165,comma-shaped body morphogenesis (GO:0072049),3.656061842599948,45.75333333333334
166,proximal/distal pattern formation involved in nephron development (GO:0072047),3.656061842599948,45.75333333333334
167,negative regulation of protein neddylation (GO:2000435),3.656061842599948,45.75333333333334
168,positive regulation of delayed rectifier potassium channel activity (GO:1902261),3.656061842599948,45.75333333333334
169,positive regulation of intracellular lipid transport (GO:0032379),3.656061842599948,45.75333333333334
170,mesenchyme migration (GO:0090131),3.656061842599948,45.75333333333334
171,deadenylation-independent decapping of nuclear-transcribed mRNA (GO:0031087),3.656061842599948,45.75333333333334
172,blood vessel diameter maintenance (GO:0097746),3.6349297100493394,4.7659722222222225
173,regulation of tube diameter (GO:0035296),3.6349297100493394,4.7659722222222225
174,regulation of tube size (GO:0035150),3.6175272667470195,4.7331034482758625
175,regulation of ubiquitin-protein transferase activity (GO:0051438),3.6009035484850442,8.026900584795323
176,negative regulation of MAP kinase activity (GO:0043407),3.5697903421586266,7.888505747126437
177,positive regulation of lymphocyte proliferation (GO:0050671),3.5661417808301823,4.637162162162163
178,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),3.55489647082386,3.5060025542784166
179,nucleoside diphosphate phosphorylation (GO:0006165),3.539241316709046,7.754802259887006
180,positive regulation of mononuclear cell proliferation (GO:0032946),3.515950936265467,4.545033112582781
181,regulation of the force of heart contraction by chemical signal (GO:0003057),3.504058120113318,38.12777777777778
182,regulation of antigen processing and presentation of peptide antigen (GO:0002583),3.504058120113318,38.12777777777778
183,negative regulation of megakaryocyte differentiation (GO:0045653),3.504058120113318,38.12777777777778
184,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),3.504058120113318,38.12777777777778
185,negative regulation of chemokine (C-C motif) ligand 5 production (GO:0071650),3.504058120113318,38.12777777777778
186,peptidyl-cysteine S-nitrosylation (GO:0018119),3.504058120113318,38.12777777777778
187,negative regulation of filopodium assembly (GO:0051490),3.504058120113318,38.12777777777778
188,paranodal junction assembly (GO:0030913),3.504058120113318,38.12777777777778
189,protein nitrosylation (GO:0017014),3.504058120113318,38.12777777777778
190,cellular response to erythropoietin (GO:0036018),3.504058120113318,38.12777777777778
191,positive regulation of lipoprotein particle clearance (GO:0010986),3.504058120113318,38.12777777777778
192,positive regulation of protein catabolic process in the vacuole (GO:1904352),3.504058120113318,38.12777777777778
193,skeletal muscle thin filament assembly (GO:0030240),3.504058120113318,38.12777777777778
194,glyceraldehyde-3-phosphate metabolic process (GO:0019682),3.504058120113318,38.12777777777778
195,osteoclast fusion (GO:0072675),3.504058120113318,38.12777777777778
196,regulation of systemic arterial blood pressure by endothelin (GO:0003100),3.504058120113318,38.12777777777778
197,regulation of cytokine-mediated signaling pathway (GO:0001959),3.499477990500383,4.5151315789473685
198,nucleotide phosphorylation (GO:0046939),3.4797625675028847,7.500546448087432
199,tissue regeneration (GO:0042246),3.4507984087357784,7.379569892473119
200,regulation of leukocyte proliferation (GO:0070663),3.4382024137071263,3.3766297662976625
201,pyruvate metabolic process (GO:0006090),3.422329451489948,7.262433862433862
202,purine ribonucleoside diphosphate metabolic process (GO:0009179),3.422329451489948,7.262433862433862
203,purine nucleoside diphosphate metabolic process (GO:0009135),3.422329451489948,7.262433862433862
204,protein localization to organelle (GO:0033365),3.406862842673827,2.3074447646493756
205,membrane fusion (GO:0061025),3.4032277658293966,4.343670886075949
206,regulation of antigen receptor-mediated signaling pathway (GO:0050854),3.394340425302699,7.148958333333333
207,positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),3.394340425302699,7.148958333333333
208,negative regulation of transferase activity (GO:0051348),3.3930322002318967,3.327515151515151
209,multicellular organismal reproductive process (GO:0048609),3.378599220339371,0.0
210,regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372),3.37267220273984,32.680952380952384
211,S-shaped body morphogenesis (GO:0072050),3.37267220273984,32.680952380952384
212,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255),3.37267220273984,32.680952380952384
213,regulatory T cell differentiation (GO:0045066),3.37267220273984,32.680952380952384
214,snRNA modification (GO:0040031),3.37267220273984,32.680952380952384
215,regulation of isotype switching to IgE isotypes (GO:0048293),3.37267220273984,32.680952380952384
216,negative regulation of chemokine-mediated signaling pathway (GO:0070100),3.37267220273984,32.680952380952384
217,methylglyoxal metabolic process (GO:0009438),3.37267220273984,32.680952380952384
218,response to erythropoietin (GO:0036017),3.37267220273984,32.680952380952384
219,cellular response to interleukin-3 (GO:0036016),3.37267220273984,32.680952380952384
220,response to interleukin-3 (GO:0036015),3.37267220273984,32.680952380952384
221,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)",3.37267220273984,32.680952380952384
222,positive regulation of receptor clustering (GO:1903911),3.37267220273984,32.680952380952384
223,receptor-mediated virion attachment to host cell (GO:0046813),3.37267220273984,32.680952380952384
224,regulation of potassium ion export across plasma membrane (GO:1903764),3.37267220273984,32.680952380952384
225,establishment of blood-brain barrier (GO:0060856),3.37267220273984,32.680952380952384
226,glycerol catabolic process (GO:0019563),3.37267220273984,32.680952380952384
227,forebrain radial glial cell differentiation (GO:0021861),3.37267220273984,32.680952380952384
228,heart valve development (GO:0003170),3.366816753447233,7.038974358974358
229,regulation of response to cytokine stimulus (GO:0060759),3.3262399608462014,4.210429447852761
230,muscle system process (GO:0003012),3.315952825815061,3.2449172576832153
231,cell-cell recognition (GO:0009988),3.313110393877063,6.828855721393035
232,killing of cells of another organism (GO:0031640),3.313110393877063,6.828855721393035
233,developmental process involved in reproduction (GO:0003006),3.3090306591350047,0.0
234,positive regulation of lymphocyte activation (GO:0051251),3.2604129246910563,2.7169437846397466
235,alditol catabolic process (GO:0019405),3.2570331599259785,28.59583333333333
236,regulation of pro-B cell differentiation (GO:2000973),3.2570331599259785,28.59583333333333
237,aldehyde biosynthetic process (GO:0046184),3.2570331599259785,28.59583333333333
238,metanephric nephron tubule morphogenesis (GO:0072282),3.2570331599259785,28.59583333333333
239,ceramide 1-phosphate transport (GO:1902389),3.2570331599259785,28.59583333333333
240,regulation of neutrophil extravasation (GO:2000389),3.2570331599259785,28.59583333333333
241,regulation of intracellular cholesterol transport (GO:0032383),3.2570331599259785,28.59583333333333
242,regulation of intracellular sterol transport (GO:0032380),3.2570331599259785,28.59583333333333
243,positive regulation of B cell receptor signaling pathway (GO:0050861),3.2570331599259785,28.59583333333333
244,post-embryonic eye morphogenesis (GO:0048050),3.2570331599259785,28.59583333333333
245,negative regulation of NLRP3 inflammasome complex assembly (GO:1900226),3.2570331599259785,28.59583333333333
246,negative regulation of mitochondrial fusion (GO:0010637),3.2570331599259785,28.59583333333333
247,lymphatic endothelial cell differentiation (GO:0060836),3.2570331599259785,28.59583333333333
248,spermidine metabolic process (GO:0008216),3.2570331599259785,28.59583333333333
249,positive regulation of leukocyte proliferation (GO:0070665),3.2519923688595997,4.085119047619048
250,receptor-mediated endocytosis (GO:0006898),3.208692014563867,4.013450292397661
251,T cell proliferation (GO:0042098),3.1860845359461654,6.35462962962963
252,positive regulation of DNA recombination (GO:0045911),3.1860845359461654,6.35462962962963
253,regulation of immune system process (GO:0002682),3.1849819584433123,1.8060526315789474
254,ribonucleoside diphosphate metabolic process (GO:0009185),3.1618298788409844,6.2675799086758
255,regulation of inner ear receptor cell differentiation (GO:2000980),3.153815154837451,25.41851851851852
256,positive regulation of cardiac muscle contraction (GO:0060452),3.153815154837451,25.41851851851852
257,negative regulation of antigen processing and presentation (GO:0002578),3.153815154837451,25.41851851851852
258,regulation of mechanoreceptor differentiation (GO:0045631),3.153815154837451,25.41851851851852
259,regulation of inner ear auditory receptor cell differentiation (GO:0045607),3.153815154837451,25.41851851851852
260,fucose catabolic process (GO:0019317),3.153815154837451,25.41851851851852
261,regulation of cell adhesion molecule production (GO:0060353),3.153815154837451,25.41851851851852
262,renal system pattern specification (GO:0072048),3.153815154837451,25.41851851851852
263,positive regulation of T-helper 2 cell cytokine production (GO:2000553),3.153815154837451,25.41851851851852
264,regulation of intracellular lipid transport (GO:0032377),3.153815154837451,25.41851851851852
265,L-fucose catabolic process (GO:0042355),3.153815154837451,25.41851851851852
266,skeletal myofibril assembly (GO:0014866),3.153815154837451,25.41851851851852
267,regulation of hypersensitivity (GO:0002883),3.153815154837451,25.41851851851852
268,multinuclear osteoclast differentiation (GO:0072674),3.153815154837451,25.41851851851852
269,lymphocyte migration into lymphoid organs (GO:0097021),3.153815154837451,25.41851851851852
270,pattern specification involved in kidney development (GO:0061004),3.153815154837451,25.41851851851852
271,regulation of protein localization to membrane (GO:1905475),3.138501842925441,3.8994318181818186
272,regulation of glial cell differentiation (GO:0045685),3.1379346861333772,6.1828828828828835
273,T cell activation (GO:0042110),3.128494830089261,3.050222222222222
274,negative regulation of neuron differentiation (GO:0045665),3.114389470546286,6.100444444444444
275,negative regulation of cytokine-mediated signaling pathway (GO:0001960),3.114389470546286,6.100444444444444
276,regulation of tyrosine phosphorylation of STAT protein (GO:0042509),3.091185114526146,6.020175438596491
277,chromosome organization (GO:0051276),3.072580528092103,2.576201201201201
278,adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191),3.0606460027869202,22.87666666666667
279,"positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)",3.0606460027869202,22.87666666666667
280,negative regulation of mast cell activation involved in immune response (GO:0033007),3.0606460027869202,22.87666666666667
281,negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048),3.0606460027869202,22.87666666666667
282,neuron fate determination (GO:0048664),3.0606460027869202,22.87666666666667
283,regulation of chemokine-mediated signaling pathway (GO:0070099),3.0606460027869202,22.87666666666667
284,rRNA pseudouridine synthesis (GO:0031118),3.0606460027869202,22.87666666666667
285,L-fucose metabolic process (GO:0042354),3.0606460027869202,22.87666666666667
286,error-prone translesion synthesis (GO:0042276),3.0606460027869202,22.87666666666667
287,artery smooth muscle contraction (GO:0014824),3.0606460027869202,22.87666666666667
288,carbohydrate derivative biosynthetic process (GO:1901137),3.0268427632348947,2.2914858096828046
289,negative regulation of response to cytokine stimulus (GO:0060761),3.023531183562629,5.7915611814345995
290,regulation of cell population proliferation (GO:0042127),3.006258428743153,1.776563122262047
291,metanephric tubule morphogenesis (GO:0072173),2.97577417072814,20.7969696969697
292,virion attachment to host cell (GO:0019062),2.97577417072814,20.7969696969697
293,positive regulation of feeding behavior (GO:2000253),2.97577417072814,20.7969696969697
294,RNA polymerase I preinitiation complex assembly (GO:0001188),2.97577417072814,20.7969696969697
295,negative regulation of transcription by competitive promoter binding (GO:0010944),2.97577417072814,20.7969696969697
296,tonic smooth muscle contraction (GO:0014820),2.97577417072814,20.7969696969697
297,negative regulation of protein ubiquitination (GO:0031397),2.9376022154529595,5.512449799196787
298,regulation of blood pressure (GO:0008217),2.9290834416276583,3.5744791666666664
299,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),2.9167040325672517,3.555958549222798
300,protein localization to nucleus (GO:0034504),2.9044028628743597,3.5376288659793813
301,glial cell fate commitment (GO:0021781),2.897869524983376,19.06388888888889
302,positive regulation of leukocyte tethering or rolling (GO:1903238),2.897869524983376,19.06388888888889
303,positive regulation of receptor recycling (GO:0001921),2.897869524983376,19.06388888888889
304,regulation of chemokine (C-C motif) ligand 5 production (GO:0071649),2.897869524983376,19.06388888888889
305,immunological synapse formation (GO:0001771),2.897869524983376,19.06388888888889
306,loop of Henle development (GO:0072070),2.897869524983376,19.06388888888889
307,adhesion of symbiont to host cell (GO:0044650),2.897869524983376,19.06388888888889
308,negative regulation of platelet aggregation (GO:0090331),2.897869524983376,19.06388888888889
309,post-embryonic animal organ morphogenesis (GO:0048563),2.897869524983376,19.06388888888889
310,regulation of lymphoid progenitor cell differentiation (GO:1905456),2.897869524983376,19.06388888888889
311,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),2.897869524983376,19.06388888888889
312,positive regulation of renal sodium excretion (GO:0035815),2.897869524983376,19.06388888888889
313,SNARE complex assembly (GO:0035493),2.897869524983376,19.06388888888889
314,regulation of protein catabolic process in the vacuole (GO:1904350),2.897869524983376,19.06388888888889
315,regulation of mitochondrial fusion (GO:0010635),2.897869524983376,19.06388888888889
316,negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924),2.897869524983376,19.06388888888889
317,positive regulation of smooth muscle cell proliferation (GO:0048661),2.8963407000031984,5.382745098039217
318,negative regulation of cell-cell adhesion (GO:0022408),2.89217912882605,3.5194871794871796
319,positive regulation of leukocyte activation (GO:0002696),2.883197329535851,2.4388770433546556
320,negative regulation of catabolic process (GO:0009895),2.8820888461709018,2.806952965235174
321,carbohydrate metabolic process (GO:0005975),2.839858067255428,2.4080701754385965
322,protein-DNA complex assembly (GO:0065004),2.8321947041813593,3.4315
323,methylguanosine-cap decapping (GO:0110156),2.8258981315180667,17.597435897435897
324,lymphangiogenesis (GO:0001946),2.8258981315180667,17.597435897435897
325,regulation of T-helper 2 cell cytokine production (GO:2000551),2.8258981315180667,17.597435897435897
326,regulation of high voltage-gated calcium channel activity (GO:1901841),2.8258981315180667,17.597435897435897
327,positive regulation of protein sumoylation (GO:0033235),2.8258981315180667,17.597435897435897
328,chromatin organization (GO:0006336),2.8258981315180667,17.597435897435897
329,positive regulation of protein exit from endoplasmic reticulum (GO:0070863),2.8258981315180667,17.597435897435897
330,adhesion of symbiont to host (GO:0044406),2.8258981315180667,17.597435897435897
331,negative regulation of astrocyte differentiation (GO:0048712),2.8258981315180667,17.597435897435897
332,positive regulation of astrocyte differentiation (GO:0048711),2.8258981315180667,17.597435897435897
333,UV protection (GO:0009650),2.8258981315180667,17.597435897435897
334,skeletal muscle adaptation (GO:0043501),2.8258981315180667,17.597435897435897
335,regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904923),2.8258981315180667,17.597435897435897
336,positive regulation of urine volume (GO:0035810),2.8258981315180667,17.597435897435897
337,protein import into peroxisome matrix (GO:0016558),2.8258981315180667,17.597435897435897
338,positive regulation of inflammatory response to antigenic stimulus (GO:0002863),2.8258981315180667,17.597435897435897
339,protein localization to plasma membrane (GO:0072659),2.820419372592114,3.414427860696517
340,regulation of T cell mediated immunity (GO:0002709),2.816966988909629,5.140823970037454
341,positive regulation of intracellular transport (GO:0032388),2.7970844103925905,3.3807881773399013
342,striated muscle cell differentiation (GO:0051146),2.7855233649423434,3.3642156862745094
