,go_term,negative_log_p_value,fold_enrichment
64,L-amino acid metabolic process (GO:0170033),6.4317538341192995,2.7265143992055614
65,metanephric nephron morphogenesis (GO:0072273),6.427201222991491,7.605540166204985
66,regulation of odontogenesis (GO:0042481),6.427201222991491,7.605540166204985
67,signaling (GO:0023052),6.415124638338711,1.2303736440337487
68,response to stress (GO:0006950),6.397985680279103,1.2996597958775264
69,cellular metabolic process (GO:0044237),6.3140949945134865,1.193699960624754
70,cell differentiation (GO:0030154),6.309412845577787,1.285282170944603
71,cellular developmental process (GO:0048869),6.301975878274749,1.284227796727257
72,response to endoplasmic reticulum stress (GO:0034976),6.280387413095074,2.3663525626292805
73,intracellular signal transduction (GO:0035556),6.264984471607479,1.479413196134325
74,positive regulation of amyloid-beta formation (GO:1902004),6.225982915126895,7.225263157894737
75,mitochondrial gene expression (GO:0140053),6.148643792262178,2.778947368421053
76,catabolic process (GO:0009056),6.139126410678283,1.4167182662538698
77,olfactory pit development (GO:0060166),6.095700230156725,24.084210526315786
78,regulation of glutamine transport (GO:2000485),6.095700230156725,24.084210526315786
79,regulation of glutamate metabolic process (GO:2000211),6.095700230156725,24.084210526315786
80,"regulation of activated CD8-positive, alpha-beta T cell apoptotic process (GO:1905402)",6.095700230156725,24.084210526315786
81,proteinogenic amino acid metabolic process (GO:0170039),6.093772633654152,2.7596491228070175
82,G1/S transition of mitotic cell cycle (GO:0000082),6.084999487915209,3.831578947368421
83,leukotriene metabolic process (GO:0006691),6.080614019446863,5.3126934984520116
84,response to temperature stimulus (GO:0009266),6.069619914897699,2.6115409004438805
85,alpha-amino acid metabolic process (GO:1901605),6.063535501860095,2.3970067348465953
86,tissue development (GO:0009888),6.054504446570601,1.4295319984528876
87,intracellular signaling cassette (GO:0141124),6.041306990154134,1.6519855595667872
88,embryonic limb morphogenesis (GO:0030326),5.985095241595275,2.8901052631578947
89,embryonic appendage morphogenesis (GO:0035113),5.985095241595275,2.8901052631578947
90,limb development (GO:0060173),5.9390088143225706,2.4588591898594654
91,appendage development (GO:0048736),5.9390088143225706,2.4588591898594654
92,organonitrogen compound biosynthetic process (GO:1901566),5.915057384032944,1.4875541795665634
93,cell cycle G1/S phase transition (GO:0044843),5.913292623101223,3.7188854489164083
94,response to purine-containing compound (GO:0014074),5.879847040217523,2.6850640113798008
95,cell fate commitment (GO:0045165),5.846712144075413,2.2578947368421054
96,negative regulation of mitotic cell cycle (GO:0045930),5.808196110156385,2.330730050933786
97,small GTPase-mediated signal transduction (GO:0007264),5.702053283319542,2.2061872237846525
98,cardiac atrium development (GO:0003230),5.699733333944976,4.881934566145092
99,small molecule metabolic process (GO:0044281),5.6394689715967505,1.4318356867779205
100,organonitrogen compound catabolic process (GO:1901565),5.6394096236915425,1.540020566513976
101,regulation of heart contraction (GO:0008016),5.629745966573125,2.3719298245614033
102,limb morphogenesis (GO:0035108),5.57478851085507,2.5804511278195488
103,appendage morphogenesis (GO:0035107),5.57478851085507,2.5804511278195488
104,renal vesicle morphogenesis (GO:0072077),5.559346858592193,9.03157894736842
105,regulation of odontogenesis of dentin-containing tooth (GO:0042487),5.559346858592193,9.03157894736842
106,regulation of AMPA receptor activity (GO:2000311),5.52810854904455,6.0210526315789465
107,cellular homeostasis (GO:0019725),5.5207582133321855,1.6950764006791172
108,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),5.512067396748892,3.464167267483778
109,regulation of sprouting angiogenesis (GO:1903670),5.466690367296031,4.631578947368421
110,regulation of animal organ morphogenesis (GO:2000027),5.458555381580731,3.107640067911715
111,cellular response to growth factor stimulus (GO:0071363),5.43724003510288,1.8253296398891965
112,negative regulation of gonad development (GO:1905940),5.421071867753034,18.063157894736843
113,choline catabolic process (GO:0042426),5.421071867753034,18.063157894736843
114,regulation of cardiac conduction (GO:1903779),5.375570480002389,5.78021052631579
115,positive regulation of alcohol biosynthetic process (GO:1902932),5.375570480002389,5.78021052631579
116,regulation of post-translational protein modification (GO:1901873),5.368018827959279,2.202824133504493
117,regulation of reactive oxygen species biosynthetic process (GO:1903426),5.355751374452195,4.515789473684211
118,signal transduction (GO:0007165),5.326985351378835,1.214520117374246
119,renal vesicle development (GO:0072087),5.317588446738851,8.336842105263157
120,regulation of gonad development (GO:1905939),5.317588446738851,8.336842105263157
121,amide biosynthetic process (GO:0043604),5.30147436202989,1.7799462159047252
122,regulation of striated muscle contraction (GO:0006942),5.2662160134979565,3.0105263157894733
123,cellular response to chemical stimulus (GO:0070887),5.253173237916648,1.3307307616047233
124,extracellular matrix organization (GO:0030198),5.252449848314582,2.0792124195380537
125,regulation of activated T cell proliferation (GO:0046006),5.248273214104495,4.405648267008986
126,peptide metabolic process (GO:0006518),5.236451535230785,1.754335478985233
127,positive regulation of amyloid precursor protein catabolic process (GO:1902993),5.230309399328044,5.557894736842105
128,extracellular structure organization (GO:0043062),5.222927613558152,2.0717600452744764
129,response to growth factor (GO:0070848),5.20905939864702,1.7848970251716247
130,striated muscle cell differentiation (GO:0051146),5.170823136500271,2.268019825348124
131,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),5.142658916300716,2.9490870032223415
132,regulation of type II interferon production (GO:0032649),5.138776348072096,2.7322423706324637
133,adaptive immune response (GO:0002250),5.098319616563693,0.4243913749130536
134,positive regulation of acute inflammatory response (GO:0002675),5.091737329074475,5.352046783625731
135,regulation of nitric oxide biosynthetic process (GO:0045428),5.0849698615148196,3.6126315789473677
136,ceramide metabolic process (GO:0006672),5.082221034978169,2.919298245614035
137,"regulation of synaptic transmission, glutamatergic (GO:0051966)",5.009092097828013,3.1610526315789476
138,negative regulation of cell cycle G1/S phase transition (GO:1902807),5.009092097828013,3.1610526315789476
139,calcium ion homeostasis (GO:0055074),4.983402340056059,2.1800362976406533
140,ganglioside metabolic process (GO:0001573),4.959334694455186,5.1609022556390975
141,synaptonemal complex organization (GO:0070193),4.959334694455186,5.1609022556390975
142,negative regulation of steroid metabolic process (GO:0045939),4.959334694455186,5.1609022556390975
143,protein modification process (GO:0036211),4.94293278214323,1.344478644654168
144,regulation of reactive oxygen species metabolic process (GO:2000377),4.935434298565805,2.491470054446461
145,sphingomyelin catabolic process (GO:0006685),4.928721696093255,14.450526315789475
146,negative regulation of hair follicle development (GO:0051799),4.928721696093255,14.450526315789475
147,positive regulation of the force of heart contraction (GO:0098735),4.928721696093255,14.450526315789475
148,sequestering of calcium ion (GO:0051208),4.928721696093255,14.450526315789475
149,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity (GO:0031585)",4.928721696093255,14.450526315789475
150,determination of dorsal identity (GO:0048263),4.928721696093255,14.450526315789475
151,negative regulation of calcium ion transport into cytosol (GO:0010523),4.928721696093255,14.450526315789475
152,intestine smooth muscle contraction (GO:0014827),4.928721696093255,14.450526315789475
153,regulation of nitric oxide metabolic process (GO:0080164),4.925795284213115,3.496095076400679
154,cellular nitrogen compound biosynthetic process (GO:0044271),4.898749437942443,1.4084333641120346
155,atrial septum morphogenesis (GO:0060413),4.894404045425002,7.2252631578947355
156,cellular response to nitric oxide (GO:0071732),4.894404045425002,7.2252631578947355
157,arginine metabolic process (GO:0006525),4.894404045425002,7.2252631578947355
158,detection of temperature stimulus (GO:0016048),4.832640089275694,4.9829401088929215
159,muscle cell development (GO:0055001),4.801822953285618,2.3239150507848567
160,neuron cellular homeostasis (GO:0070050),4.77336263165204,3.386842105263158
161,external encapsulating structure organization (GO:0045229),4.766791855288874,2.064360902255639
162,cellular response to stress (GO:0033554),4.762900537279938,1.387723717353838
163,negative regulation of lipid metabolic process (GO:0045833),4.737215224857595,2.752481203007519
164,detection of stimulus involved in sensory perception of pain (GO:0062149),4.711241889395731,4.816842105263158
165,amyloid precursor protein catabolic process (GO:0042987),4.707279750287652,6.773684210526316
166,ketone catabolic process (GO:0042182),4.707279750287652,6.773684210526316
167,positive regulation of immune response to tumor cell (GO:0002839),4.707279750287652,6.773684210526316
168,positive regulation of response to tumor cell (GO:0002836),4.707279750287652,6.773684210526316
169,regulation of acute inflammatory response (GO:0002673),4.667028127718924,3.843225083986562
170,cell differentiation involved in kidney development (GO:0061005),4.667028127718924,3.843225083986562
171,circulatory system development (GO:0072359),4.60176802939242,1.5182395644283122
172,regulation of mitochondrial fission (GO:0090140),4.59477132750629,4.661460101867572
173,extracellular matrix assembly (GO:0085029),4.59477132750629,4.661460101867572
174,regulation of response to oxidative stress (GO:1902882),4.59477132750629,4.661460101867572
175,regulation of neurotransmitter receptor activity (GO:0099601),4.579477758865628,3.763157894736842
176,renal vesicle formation (GO:0072033),4.541688508891647,12.042105263157893
177,regulation of glutamine family amino acid metabolic process (GO:0000820),4.541688508891647,12.042105263157893
178,determination of dorsal/ventral asymmetry (GO:0048262),4.541688508891647,12.042105263157893
179,leukotriene catabolic process (GO:0036100),4.541688508891647,12.042105263157893
180,regulation of very-low-density lipoprotein particle remodeling (GO:0010901),4.541688508891647,12.042105263157893
181,positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860),4.541688508891647,12.042105263157893
182,choline metabolic process (GO:0019695),4.541688508891647,12.042105263157893
183,response to bile acid (GO:1903412),4.541688508891647,12.042105263157893
184,cell differentiation involved in metanephros development (GO:0072202),4.533608259857754,6.375232198142414
185,ganglioside biosynthetic process (GO:0001574),4.533608259857754,6.375232198142414
186,cellular response to reactive nitrogen species (GO:1902170),4.533608259857754,6.375232198142414
187,fatty acid derivative catabolic process (GO:1901569),4.533608259857754,6.375232198142414
188,mitochondrial translation (GO:0032543),4.522783260627595,2.6514727184934817
189,cellular ketone metabolic process (GO:0042180),4.504244221094763,2.8736842105263154
190,metanephric nephron development (GO:0072210),4.482896732865934,4.515789473684211
191,cellular response to oxygen-containing compound (GO:1901701),4.438758460633389,1.4724469942629084
192,anatomical structure formation involved in morphogenesis (GO:0048646),4.428861791628634,1.488210743129709
193,cardiac muscle cell differentiation (GO:0055007),4.388108536412655,2.809824561403509
194,mitotic G1/S transition checkpoint signaling (GO:0044819),4.375318709372785,4.378947368421053
195,mitotic G1 DNA damage checkpoint signaling (GO:0031571),4.375318709372785,4.378947368421053
196,pyroptosis (GO:0070269),4.375318709372785,4.378947368421053
197,hair follicle morphogenesis (GO:0031069),4.375318709372785,4.378947368421053
198,embryonic forelimb morphogenesis (GO:0035115),4.375318709372785,4.378947368421053
199,regulation of NMDA receptor activity (GO:2000310),4.371740539339915,6.021052631578947
200,regulation of inclusion body assembly (GO:0090083),4.371740539339915,6.021052631578947
201,developmental cell growth (GO:0048588),4.369457386655048,2.5804511278195488
202,small molecule catabolic process (GO:0044282),4.343844112821848,1.83693131132917
203,in utero embryonic development (GO:0001701),4.336913162572222,1.7840155945419105
204,intracellular chemical homeostasis (GO:0055082),4.31642084516285,1.642105263157895
205,neuron differentiation (GO:0030182),4.308754258934967,1.4516510454217737
206,glycoprotein catabolic process (GO:0006516),4.271766072725594,4.25015479876161
207,response to ATP (GO:0033198),4.271766072725594,4.25015479876161
208,cell growth (GO:0016049),4.270610441995487,2.5351800554016624
209,regulation of muscle contraction (GO:0006937),4.243632735599851,2.2438705459300428
210,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),4.223604498139724,10.321804511278195
211,N-acetylneuraminate catabolic process (GO:0019262),4.223604498139724,10.321804511278195
212,positive regulation of interleukin-1 alpha production (GO:0032730),4.223604498139724,10.321804511278195
213,pointed-end actin filament capping (GO:0051694),4.223604498139724,10.321804511278195
214,cellular response to bacterial lipopeptide (GO:0071221),4.223604498139724,10.321804511278195
215,cellular response to bacterial lipoprotein (GO:0071220),4.223604498139724,10.321804511278195
216,regulation of female gonad development (GO:2000194),4.223604498139724,10.321804511278195
217,"neurotransmitter receptor transport, postsynaptic endosome to lysosome (GO:0098943)",4.223604498139724,10.321804511278195
218,response to bacterial lipopeptide (GO:0070339),4.223604498139724,10.321804511278195
219,subtelomeric heterochromatin formation (GO:0031509),4.223604498139724,10.321804511278195
220,methylglyoxal metabolic process (GO:0009438),4.223604498139724,10.321804511278195
221,cardiac muscle cell fate commitment (GO:0060923),4.223604498139724,10.321804511278195
222,hyaluronan biosynthetic process (GO:0030213),4.223604498139724,10.321804511278195
223,mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337),4.223604498139724,10.321804511278195
224,gastro-intestinal system smooth muscle contraction (GO:0014831),4.223604498139724,10.321804511278195
225,positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857),4.223604498139724,10.321804511278195
226,pericardium development (GO:0060039),4.220313288842396,5.704155124653739
227,positive regulation of small molecule metabolic process (GO:0062013),4.217928163748704,2.3560640732265448
228,intracellular calcium ion homeostasis (GO:0006874),4.213437845325741,2.125077399380805
229,detection of chemical stimulus (GO:0009593),4.189022269309545,0.41208725235141086
230,regulation of kidney development (GO:0090183),4.171992408497535,4.128721804511278
231,chemical homeostasis (GO:0048878),4.1639903044741216,1.5035699484932803
232,vasculogenesis (GO:0001570),4.160032983150071,2.96928622927181
233,actin cytoskeleton organization (GO:0030036),4.120174403985447,1.6511113249302416
234,hippocampus development (GO:0021766),4.113404156439013,2.6619390581717455
235,maturation of SSU-rRNA (GO:0030490),4.100271004609162,3.345029239766082
236,inorganic ion homeostasis (GO:0098771),4.09362094615872,1.7400289715113473
237,generation of neurons (GO:0048699),4.090252383741322,1.4191379387837655
238,cellular anatomical entity morphogenesis (GO:0032989),4.0834635384679645,1.5938080495356037
239,response to nitric oxide (GO:0071731),4.078186393750784,5.418947368421053
240,regulation of skeletal muscle cell differentiation (GO:2001014),4.078186393750784,5.418947368421053
241,regulation of calcium ion transport into cytosol (GO:0010522),4.078186393750784,5.418947368421053
242,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",4.07577314000299,4.014035087719298
243,regulation of amyloid-beta formation (GO:1902003),4.07577314000299,4.014035087719298
244,epithelial cell differentiation involved in kidney development (GO:0035850),4.07577314000299,4.014035087719298
245,regulation of cell junction assembly (GO:1901888),4.048474292124462,2.0545772012970818
246,regulation of mitotic cell cycle (GO:0007346),4.043913796991438,1.6684844641724794
247,regulation of cardiac muscle contraction (GO:0055117),4.037856242896748,2.890105263157895
248,negative regulation of T cell proliferation (GO:0042130),4.037856242896748,2.890105263157895
249,actin filament-based process (GO:0030029),4.035117003297185,1.5808922630725921
250,positive regulation of transmembrane transport (GO:0034764),3.998626580358274,2.0352853965900666
251,phenol-containing compound biosynthetic process (GO:0046189),3.9829030181350973,3.905547652916074
252,epidermis morphogenesis (GO:0048730),3.9829030181350973,3.905547652916074
253,positive regulation of morphogenesis of an epithelium (GO:1905332),3.9829030181350973,3.905547652916074
254,positive regulation of protein-containing complex disassembly (GO:0043243),3.9829030181350973,3.905547652916074
255,actin filament polymerization (GO:0030041),3.9829030181350973,3.905547652916074
256,detection of stimulus involved in sensory perception (GO:0050906),3.962779148488006,0.4467918913892505
257,metal ion transport (GO:0030001),3.9584988685835474,1.5780605961080547
258,signal complex assembly (GO:0007172),3.9542667938120974,9.031578947368422
259,icosanoid catabolic process (GO:1901523),3.9542667938120974,9.031578947368422
260,response to bacterial lipoprotein (GO:0032493),3.9542667938120974,9.031578947368422
261,copper ion transmembrane transport (GO:0035434),3.9542667938120974,9.031578947368422
262,gap junction assembly (GO:0016264),3.9542667938120974,9.031578947368422
263,leukotriene biosynthetic process (GO:0019370),3.944396634662766,5.160902255639098
264,nitric oxide mediated signal transduction (GO:0007263),3.944396634662766,5.160902255639098
265,"regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)",3.944396634662766,5.160902255639098
266,detection of temperature stimulus involved in sensory perception of pain (GO:0050965),3.944396634662766,5.160902255639098
267,catechol-containing compound biosynthetic process (GO:0009713),3.944396634662766,5.160902255639098
268,regulation of cellular response to oxidative stress (GO:1900407),3.944396634662766,5.160902255639098
269,response to hyperoxia (GO:0055093),3.944396634662766,5.160902255639098
270,catecholamine biosynthetic process (GO:0042423),3.944396634662766,5.160902255639098
271,glycoside metabolic process (GO:0016137),3.944396634662766,5.160902255639098
272,positive regulation of cellular component biogenesis (GO:0044089),3.93993357867641,1.6356402818068796
273,BMP signaling pathway (GO:0030509),3.920193244729698,2.8150375939849623
274,negative regulation of leukocyte proliferation (GO:0070664),3.908443531740638,2.5543859649122806
275,regulation of ossification (GO:0030278),3.9001250053884853,2.3689387402933564
276,regulation of cell cycle process (GO:0010564),3.897916550081593,1.5425837320574163
277,membrane protein proteolysis (GO:0033619),3.8931939620106015,3.8027700831024926
278,regulation of chromatin organization (GO:1902275),3.8931939620106015,3.8027700831024926
279,glial cell activation (GO:0061900),3.8931939620106015,3.8027700831024926
280,biogenic amine biosynthetic process (GO:0042401),3.8931939620106015,3.8027700831024926
281,amino acid import across plasma membrane (GO:0089718),3.8931939620106015,3.8027700831024926
282,response to fatty acid (GO:0070542),3.8865362624381836,3.168975069252078
283,ceramide biosynthetic process (GO:0046513),3.8865362624381836,3.168975069252078
284,positive regulation of type II interferon production (GO:0032729),3.862977573444475,2.7789473684210524
285,positive regulation of exocytosis (GO:0045921),3.862977573444475,2.7789473684210524
286,negative regulation of cell cycle (GO:0045786),3.8287328448886946,1.7913875598086124
287,regulation of exocytosis (GO:0017157),3.8279821016840656,2.0915235457063717
288,signal release (GO:0023061),3.8279821016840656,2.0915235457063717
289,sensory perception (GO:0007600),3.8259948869812015,0.5874197689345315
290,regulation of collateral sprouting (GO:0048670),3.8181228256445205,4.9263157894736835
291,regulation of immune response to tumor cell (GO:0002837),3.8181228256445205,4.9263157894736835
292,sex determination (GO:0007530),3.8181228256445205,4.9263157894736835
293,odontogenesis (GO:0042476),3.8132988134676187,2.330730050933786
294,macromolecule metabolic process (GO:0043170),3.8077850583672976,1.1577307290890113
295,amine biosynthetic process (GO:0009309),3.806473193529912,3.705263157894737
296,carbohydrate derivative metabolic process (GO:1901135),3.785984302661521,1.4378633150039277
297,response to oxidative stress (GO:0006979),3.7716395488137833,1.7574964438122334
298,erythrocyte differentiation (GO:0030218),3.762632185646179,2.4792569659442725
299,regulation of bone mineralization (GO:0030500),3.751634755439869,2.7094736842105265
300,pallium development (GO:0021543),3.738993319885734,2.048399348887683
301,limbic system development (GO:0021761),3.7286334213507346,2.293734335839599
302,detection of biotic stimulus (GO:0009595),3.7225816186139022,3.6126315789473686
303,amyloid-beta formation (GO:0034205),3.7212527146430294,8.028070175438597
304,toll-like receptor 9 signaling pathway (GO:0034162),3.7212527146430294,8.028070175438597
305,constitutive heterochromatin formation (GO:0140719),3.7212527146430294,8.028070175438597
306,regulation of interleukin-1 alpha production (GO:0032650),3.7212527146430294,8.028070175438597
307,neurotransmitter receptor diffusion trapping (GO:0099628),3.7212527146430294,8.028070175438597
308,regulation of male gonad development (GO:2000018),3.7212527146430294,8.028070175438597
309,postsynaptic neurotransmitter receptor diffusion trapping (GO:0098970),3.7212527146430294,8.028070175438597
310,receptor diffusion trapping (GO:0098953),3.7212527146430294,8.028070175438597
311,positive regulation of DNA-directed DNA polymerase activity (GO:1900264),3.7212527146430294,8.028070175438597
312,regulation of DNA-directed DNA polymerase activity (GO:1900262),3.7212527146430294,8.028070175438597
313,choline transport (GO:0015871),3.7212527146430294,8.028070175438597
314,SA node cell to atrial cardiac muscle cell communication (GO:0086070),3.7212527146430294,8.028070175438597
315,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858),3.7212527146430294,8.028070175438597
316,intracellular amino acid homeostasis (GO:0080144),3.7212527146430294,8.028070175438597
317,determination of left/right asymmetry in lateral mesoderm (GO:0003140),3.7212527146430294,8.028070175438597
318,diaphragm development (GO:0060539),3.7212527146430294,8.028070175438597
319,striated muscle tissue development (GO:0014706),3.7158788208287876,2.037894736842105
320,protein polymerization (GO:0051258),3.7154518164517616,2.455186509964231
321,cellular response to organonitrogen compound (GO:0071417),3.7140647738559096,1.5850668719330319
322,cellular response to nitrogen compound (GO:1901699),3.7098941486250117,1.563157894736842
323,regulation of response to tumor cell (GO:0002834),3.6986591512735254,4.712128146453089
324,neurogenesis (GO:0022008),3.6923812700133953,1.3688277156487056
325,endomembrane system organization (GO:0010256),3.6870190120911768,0.45319750990379176
326,positive regulation of nitric oxide biosynthetic process (GO:0045429),3.6413724167906985,3.5245186136071887
327,forelimb morphogenesis (GO:0035136),3.6413724167906985,3.5245186136071887
328,muscle contraction (GO:0006936),3.637595820821569,1.94066985645933
329,import into cell (GO:0098657),3.6349365651514147,1.5157894736842104
330,endochondral bone morphogenesis (GO:0060350),3.624244898922392,2.9611734253666953
331,actin filament bundle assembly (GO:0051017),3.624244898922392,2.9611734253666953
332,regulation of localization (GO:0032879),3.612689654354553,1.282591093117409
333,regulation of protein binding (GO:0043393),3.6055303617827947,2.2403916768665852
334,regulation of release of sequestered calcium ion into cytosol (GO:0051279),3.591944876501875,2.6115409004438805
335,neuron projection extension (GO:1990138),3.591944876501875,2.6115409004438805
336,negative regulation of mitotic cell cycle phase transition (GO:1901991),3.591192708080901,2.1503759398496243
337,nucleus accumbens development (GO:0021768),3.587021569022909,36.126315789473686
338,primary piRNA processing (GO:0140990),3.587021569022909,36.126315789473686
339,L-kynurenine transmembrane transport (GO:0140924),3.587021569022909,36.126315789473686
340,ventral midline determination (GO:0007371),3.587021569022909,36.126315789473686
341,regulation of brood size (GO:0060378),3.587021569022909,36.126315789473686
342,negative regulation of mast cell differentiation (GO:0060377),3.587021569022909,36.126315789473686
343,mitochondrial RNA surveillance (GO:2000827),3.587021569022909,36.126315789473686
344,negative regulation of metanephric glomerular mesangial cell proliferation (GO:0072302),3.587021569022909,36.126315789473686
345,positive regulation of ammonia assimilation cycle (GO:2001250),3.587021569022909,36.126315789473686
346,regulation of ammonia assimilation cycle (GO:2001248),3.587021569022909,36.126315789473686
347,artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure (GO:0001984),3.587021569022909,36.126315789473686
348,L-lysine catabolic process to acetyl-CoA via L-pipecolate (GO:0033514),3.587021569022909,36.126315789473686
349,metanephric connecting tubule development (GO:0072286),3.587021569022909,36.126315789473686
350,mesenchymal to epithelial transition involved in metanephric renal vesicle formation (GO:0072285),3.587021569022909,36.126315789473686
351,neuroblast delamination (GO:0060234),3.587021569022909,36.126315789473686
352,cap-independent translational initiation of linear mRNA (GO:0110017),3.587021569022909,36.126315789473686
353,memory B cell differentiation (GO:0002319),3.587021569022909,36.126315789473686
354,positive regulation of type IV hypersensitivity (GO:0001809),3.587021569022909,36.126315789473686
355,intracellular bile acid receptor signaling pathway (GO:0038185),3.587021569022909,36.126315789473686
356,mesenchymal to epithelial transition involved in renal vesicle formation (GO:0072036),3.587021569022909,36.126315789473686
357,connecting tubule development (GO:0072027),3.587021569022909,36.126315789473686
358,cellular response to chloroquine (GO:1902350),3.587021569022909,36.126315789473686
359,sequestering of nodal from receptor via nodal binding (GO:0038101),3.587021569022909,36.126315789473686
360,IRES-dependent translational initiation of linear mRNA (GO:0002192),3.587021569022909,36.126315789473686
