,go_term,negative_log_p_value,fold_enrichment
113,response to lipid (GO:0033993),5.158634754218288,2.4423487544483984
114,establishment or maintenance of cell polarity (GO:0007163),5.1411538424820105,4.456493506493507
115,cellular response to hydrogen peroxide (GO:0070301),5.1273937060857575,8.50785123966942
116,metabolic process (GO:0008152),5.122720529170006,1.3351393656153219
117,regulation of generation of precursor metabolites and energy (GO:0043467),5.113258534853531,5.67190082644628
118,regulation of circadian sleep/wake cycle (GO:0042749),5.110816742616174,18.71727272727273
119,negative regulation of leukocyte chemotaxis (GO:0002689),5.110816742616174,18.71727272727273
120,negative regulation of metabolic process (GO:0009892),5.103190981408269,1.69131982475356
121,negative regulation of cellular process (GO:0048523),5.095519842189203,1.50307769153923
122,ribosome biogenesis (GO:0042254),5.086894325131727,3.7063906390639065
123,regulation of cellular response to insulin stimulus (GO:1900076),5.048070115180345,8.257620320855615
124,regulation of insulin receptor signaling pathway (GO:0046626),5.048070115180345,8.257620320855615
125,regulation of cellular ketone metabolic process (GO:0010565),5.037095889851205,5.545858585858586
126,positive regulation of production of molecular mediator of immune response (GO:0002702),5.037095889851205,5.545858585858586
127,negative regulation of cell communication (GO:0010648),5.03559269724933,2.0689689823809205
128,regulation of antigen processing and presentation (GO:0002577),5.023301605934481,17.825974025974027
129,linoleic acid metabolic process (GO:0043651),5.023301605934481,17.825974025974027
130,regulation of translation in response to stress (GO:0043555),5.023301605934481,17.825974025974027
131,regulation of B cell apoptotic process (GO:0002902),5.023301605934481,17.825974025974027
132,negative regulation of amyloid precursor protein catabolic process (GO:1902992),5.023301605934481,17.825974025974027
133,negative regulation of nitrogen compound metabolic process (GO:0051172),5.0109895470406185,1.7870372466885542
134,negative regulation of signaling (GO:0023057),5.00204251846449,2.0598612685920097
135,regulation of cytokine production (GO:0001817),4.996614989280011,2.5225434942416074
136,response to mechanical stimulus (GO:0009612),4.990008137124866,4.2929524603836535
137,positive regulation of programmed cell death (GO:0043068),4.978244946195387,2.901902748414376
138,regulation of cell-substrate adhesion (GO:0010810),4.971583570927431,4.273349937733499
139,positive regulation of reactive oxygen species metabolic process (GO:2000379),4.971193779980507,8.021688311688312
140,negative regulation of neuron death (GO:1901215),4.953260003120726,4.25392561983471
141,negative regulation of mononuclear cell migration (GO:0071676),4.939745447510289,17.015702479338845
142,circadian regulation of gene expression (GO:0032922),4.933630903525912,7.9087067861715745
143,regulation of cell morphogenesis (GO:0022604),4.921893400586123,3.576548928778228
144,negative regulation of macromolecule metabolic process (GO:0010605),4.917239688847601,1.6929515853177215
145,cellular metabolic process (GO:0044237),4.897514789863093,1.3883535628767238
146,branching involved in mammary gland duct morphogenesis (GO:0060444),4.859817632772797,16.27588932806324
147,regulation of proton transport (GO:0010155),4.859817632772797,16.27588932806324
148,negative regulation of ubiquitin-protein transferase activity (GO:0051444),4.859817632772797,16.27588932806324
149,glucose 6-phosphate metabolic process (GO:0051156),4.859817632772797,16.27588932806324
150,nervous system development (GO:0007399),4.856945818482921,1.7939878013360442
151,negative regulation of protein-containing complex assembly (GO:0031333),4.843063776778851,5.23560076287349
152,regulation of endopeptidase activity (GO:0052548),4.827301262340408,3.1047608789314953
153,negative regulation of phosphate metabolic process (GO:0045936),4.827301262340408,3.1047608789314953
154,regulation of reactive oxygen species metabolic process (GO:2000377),4.8196857141670675,5.199242424242424
155,negative regulation of phosphorus metabolic process (GO:0010563),4.8151754191824825,3.0974210186976148
156,negative regulation of protein phosphorylation (GO:0001933),4.806420999735,3.487690570299266
157,negative regulation of protein acetylation (GO:1901984),4.783227293760696,15.59772727272727
158,regulation of neuron death (GO:1901214),4.76405733311534,3.4554965034965033
159,positive regulation of small molecule metabolic process (GO:0062013),4.750656040701121,5.093135435992579
160,regulation of leukocyte migration (GO:0002685),4.740936020429656,4.033894984326019
161,protein localization to vacuole (GO:0072665),4.719552618659667,7.292443919716647
162,brain development (GO:0007420),4.709246622500384,2.4151319648093845
163,response to abiotic stimulus (GO:0009628),4.694290345736112,2.1706025464277023
164,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),4.685628066185634,7.1989510489510495
165,negative regulation of immune system process (GO:0002683),4.684268906073121,3.0189149560117303
166,regulation of gene expression (GO:0010468),4.670312547508156,1.464997659395188
167,negative regulation of catalytic activity (GO:0043086),4.658951857378623,2.396577813991386
168,regulation of protein stability (GO:0031647),4.653494332164068,3.3724815724815724
169,cellular localization (GO:0051641),4.651791661743602,1.6919568567026193
170,regulation of cytokine-mediated signaling pathway (GO:0001959),4.639142999942744,4.925598086124402
171,ribosomal large subunit assembly (GO:0000027),4.639058735599233,14.397902097902099
172,regulation of cellular metabolic process (GO:0031323),4.631773381393629,1.4252571759743708
173,regulation of cysteine-type endopeptidase activity (GO:2000116),4.623161803179459,3.915747432483834
174,regulation of cellular catabolic process (GO:0031329),4.6174814878039525,2.3813324080499654
175,positive regulation of phosphorus metabolic process (GO:0010562),4.610295545698427,2.2600439077936336
176,positive regulation of phosphate metabolic process (GO:0045937),4.610295545698427,2.2600439077936336
177,organonitrogen compound metabolic process (GO:1901564),4.602684292626079,1.4561612534682553
178,regulation of protein kinase activity (GO:0045859),4.597968574151356,2.521788241698421
179,regulation of catalytic activity (GO:0050790),4.595165141168045,1.7352718078381795
180,negative regulation of cellular catabolic process (GO:0031330),4.573975250774007,3.8672051089406465
181,cardiac epithelial to mesenchymal transition (GO:0060317),4.571047855705132,13.864646464646464
182,positive regulation of macrophage migration (GO:1905523),4.571047855705132,13.864646464646464
183,hexose metabolic process (GO:0019318),4.552951837736677,4.7993006993007
184,response to silver ion (GO:0010272),4.546849699949646,187.1727272727273
185,positive regulation of L-dopa decarboxylase activity (GO:1903200),4.546849699949646,187.1727272727273
186,positive regulation of choline O-acetyltransferase activity (GO:1902771),4.546849699949646,187.1727272727273
187,regulation of choline O-acetyltransferase activity (GO:1902769),4.546849699949646,187.1727272727273
188,protein localization to spindle pole body (GO:0071988),4.546849699949646,187.1727272727273
189,regulation of L-dopa decarboxylase activity (GO:1903198),4.546849699949646,187.1727272727273
190,positive regulation of L-dopa biosynthetic process (GO:1903197),4.546849699949646,187.1727272727273
191,regulation of L-dopa biosynthetic process (GO:1903195),4.546849699949646,187.1727272727273
192,glyoxal catabolic process (GO:1903190),4.546849699949646,187.1727272727273
193,glyoxal metabolic process (GO:1903189),4.546849699949646,187.1727272727273
194,positive regulation of tyrosine 3-monooxygenase activity (GO:1903178),4.546849699949646,187.1727272727273
195,regulation of tyrosine 3-monooxygenase activity (GO:1903176),4.546849699949646,187.1727272727273
196,positive regulation of pyrroline-5-carboxylate reductase activity (GO:1903168),4.546849699949646,187.1727272727273
197,regulation of pyrroline-5-carboxylate reductase activity (GO:1903167),4.546849699949646,187.1727272727273
198,negative regulation of TRAIL-activated apoptotic signaling pathway (GO:1903122),4.546849699949646,187.1727272727273
199,negative regulation of death-inducing signaling complex assembly (GO:1903073),4.546849699949646,187.1727272727273
200,regulation of death-inducing signaling complex assembly (GO:1903072),4.546849699949646,187.1727272727273
201,protein localization to mitotic spindle pole body (GO:1902440),4.546849699949646,187.1727272727273
202,peptidyl-aspartic acid autophosphorylation (GO:1990938),4.546849699949646,187.1727272727273
203,maintenance of granzyme B location in T cell secretory granule (GO:0033382),4.546849699949646,187.1727272727273
204,granzyme B localization to T cell secretory granule (GO:0033380),4.546849699949646,187.1727272727273
205,maintenance of protease location in T cell secretory granule (GO:0033379),4.546849699949646,187.1727272727273
206,maintenance of protein location in T cell secretory granule (GO:0033377),4.546849699949646,187.1727272727273
207,protease localization to T cell secretory granule (GO:0033375),4.546849699949646,187.1727272727273
208,protein localization to T cell secretory granule (GO:0033374),4.546849699949646,187.1727272727273
209,maintenance of protease location in mast cell secretory granule (GO:0033373),4.546849699949646,187.1727272727273
210,T cell secretory granule organization (GO:0033371),4.546849699949646,187.1727272727273
211,maintenance of protein location in mast cell secretory granule (GO:0033370),4.546849699949646,187.1727272727273
212,protease localization to mast cell secretory granule (GO:0033368),4.546849699949646,187.1727272727273
213,protein localization to mast cell secretory granule (GO:0033367),4.546849699949646,187.1727272727273
214,positive regulation of peptidyl-serine dephosphorylation (GO:1902310),4.546849699949646,187.1727272727273
215,insulin receptor recycling (GO:0038020),4.546849699949646,187.1727272727273
216,positive regulation of macrophage colony-stimulating factor signaling pathway (GO:1902228),4.546849699949646,187.1727272727273
217,positive regulation of cellular amino acid biosynthetic process (GO:2000284),4.546849699949646,187.1727272727273
218,positive regulation of oxidative phosphorylation uncoupler activity (GO:2000277),4.546849699949646,187.1727272727273
219,peptidyl-aspartic acid phosphorylation (GO:0018217),4.546849699949646,187.1727272727273
220,establishment of protein localization to juxtaparanode region of axon (GO:0071206),4.546849699949646,187.1727272727273
221,zymogen granule exocytosis (GO:0070625),4.546849699949646,187.1727272727273
222,cellular detoxification of methylglyoxal (GO:0140041),4.546849699949646,187.1727272727273
223,"guanine deglycation, glyoxal removal (GO:0106046)",4.546849699949646,187.1727272727273
224,"guanine deglycation, methylglyoxal removal (GO:0106045)",4.546849699949646,187.1727272727273
225,guanine deglycation (GO:0106044),4.546849699949646,187.1727272727273
226,glutathione deglycation (GO:0036531),4.546849699949646,187.1727272727273
227,"protein deglycation, methylglyoxal removal (GO:0036530)",4.546849699949646,187.1727272727273
228,"protein deglycation, glyoxal removal (GO:0036529)",4.546849699949646,187.1727272727273
229,peptidyl-lysine deglycation (GO:0036528),4.546849699949646,187.1727272727273
230,peptidyl-arginine deglycation (GO:0036527),4.546849699949646,187.1727272727273
231,peptidyl-cysteine deglycation (GO:0036526),4.546849699949646,187.1727272727273
232,induction of programmed cell death (GO:0012502),4.546849699949646,187.1727272727273
233,detoxification of mercury ion (GO:0050787),4.546849699949646,187.1727272727273
234,cellular response to glyoxal (GO:0036471),4.546849699949646,187.1727272727273
235,pigment cell development (GO:0070285),4.546849699949646,187.1727272727273
236,nitric oxide storage (GO:0035732),4.546849699949646,187.1727272727273
237,positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation (GO:1903917),4.546849699949646,187.1727272727273
238,regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation (GO:1903916),4.546849699949646,187.1727272727273
239,spermine transmembrane transport (GO:1903710),4.546849699949646,187.1727272727273
240,cellular response to methylglyoxal (GO:0097238),4.546849699949646,187.1727272727273
241,S-adenosylmethioninamine metabolic process (GO:0046499),4.546849699949646,187.1727272727273
242,dentin mineralization (GO:0097188),4.546849699949646,187.1727272727273
243,negative regulation of neurofibrillary tangle assembly (GO:1902997),4.546849699949646,187.1727272727273
244,positive regulation of early endosome to recycling endosome transport (GO:1902955),4.546849699949646,187.1727272727273
245,mammary gland fat development (GO:0060611),4.546849699949646,187.1727272727273
246,positive regulation of synaptic assembly at neuromuscular junction (GO:0045887),4.546849699949646,187.1727272727273
247,glycolate biosynthetic process (GO:0046295),4.546849699949646,187.1727272727273
248,response to organic substance (GO:0010033),4.5437856229239495,1.6612963959117806
249,regulation of protein modification process (GO:0031399),4.527429560439182,1.9160355958820448
250,cellular nitrogen compound metabolic process (GO:0034641),4.514389616264691,1.5715594229448133
251,localization (GO:0051179),4.507111061997565,1.4757376657508063
252,regulation of peptidase activity (GO:0052547),4.479416502163055,2.8986926790024135
253,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),4.442255484203075,12.908463949843261
254,regulation of astrocyte differentiation (GO:0048710),4.442255484203075,12.908463949843261
255,activation of protein kinase B activity (GO:0032148),4.442255484203075,12.908463949843261
256,entrainment of circadian clock by photoperiod (GO:0043153),4.442255484203075,12.908463949843261
257,regulation of macrophage chemotaxis (GO:0010758),4.442255484203075,12.908463949843261
258,phosphate-containing compound metabolic process (GO:0006796),4.440007421519818,1.8162313158539574
259,vacuolar transport (GO:0007034),4.428384959917145,4.621548821548822
260,regulation of response to cytokine stimulus (GO:0060759),4.408149707500134,4.593195761293921
261,positive regulation of T cell activation (GO:0050870),4.399867252349466,3.6990657563780087
262,protein targeting to lysosome (GO:0006622),4.381160750992725,12.478181818181818
263,central nervous system development (GO:0007417),4.349494478576772,2.1722173377879375
264,monocarboxylic acid biosynthetic process (GO:0072330),4.348309326562909,4.510186199342826
265,positive regulation of catalytic activity (GO:0043085),4.341220842493664,2.0378940155322063
266,carboxylic acid metabolic process (GO:0019752),4.330293759576461,2.277040477770405
267,head development (GO:0060322),4.322592190214117,2.274273721418314
268,regulation of aerobic respiration (GO:1903715),4.3220827472995,12.075659824046921
269,negative regulation of cellular metabolic process (GO:0031324),4.318300261779599,1.7361427883070994
270,mitochondrial transmembrane transport (GO:1990542),4.3120196522619585,6.239090909090908
271,regulation of protein metabolic process (GO:0051246),4.306315591474459,1.6640791369434584
272,regulation of cellular amide metabolic process (GO:0034248),4.295900534385022,2.7936227951153323
273,positive regulation of leukocyte activation (GO:0002696),4.295900534385022,2.7936227951153323
274,negative regulation of cysteine-type endopeptidase activity (GO:2000117),4.2833878218067305,6.17052947052947
275,regulation of purine nucleotide metabolic process (GO:1900542),4.2833878218067305,6.17052947052947
276,negative regulation of MAPK cascade (GO:0043409),4.27047801862592,4.404064171122995
277,response to metal ion (GO:0010038),4.267656716477357,3.093764087152517
278,negative regulation of hydrolase activity (GO:0051346),4.267656716477357,3.093764087152517
279,myoblast fusion (GO:0007520),4.26489904295491,11.698295454545455
280,regulation of intracellular signal transduction (GO:1902531),4.263220260448953,1.8488880671913792
281,small molecule catabolic process (GO:0044282),4.255521101581241,3.085264735264735
282,cellular response to oxygen-containing compound (GO:1901701),4.245972960226793,2.120937419520989
283,cellular response to chemical stimulus (GO:0070887),4.244506643463079,1.6456317764804003
284,negative regulation of phosphorylation (GO:0042326),4.243429542118546,3.0768119551681195
285,carbohydrate metabolic process (GO:0005975),4.233304321837569,2.758334928229665
286,cellular modified amino acid metabolic process (GO:0006575),4.232371374775539,4.352854122621564
287,cytokine-mediated signaling pathway (GO:0019221),4.2313817966754765,3.0684053651266763
288,regulation of lymphocyte activation (GO:0051249),4.225668180486999,2.533640978311029
289,response to oxidative stress (GO:0006979),4.219377625874914,3.0600445875650237
290,mitotic nuclear division (GO:0140014),4.21351486822244,4.327693116132423
291,anatomical structure development (GO:0048856),4.210915439635395,1.4190778311890286
292,positive regulation of multicellular organism growth (GO:0040018),4.209498023290326,11.34380165289256
293,photoperiodism (GO:0009648),4.209498023290326,11.34380165289256
294,mammary gland duct morphogenesis (GO:0060603),4.209498023290326,11.34380165289256
295,negative regulation of protein binding (GO:0032091),4.199539208152463,5.973597678916828
296,cellular response to organic substance (GO:0071310),4.197582399775633,1.75532172664453
297,regulation of leukocyte cell-cell adhesion (GO:1903037),4.195499060474934,3.043458980044346
298,nucleobase-containing small molecule metabolic process (GO:0055086),4.189375223435645,2.516608097784568
299,multicellular organismal reproductive process (GO:0048609),4.176466704472571,0.0
300,positive regulation of cytokine production (GO:0001819),4.171796284819216,2.723927423927424
301,maintenance of location (GO:0051235),4.157714756193944,4.253925619834711
302,response to dietary excess (GO:0002021),4.155777651311354,11.010160427807486
303,entrainment of circadian clock (GO:0009649),4.155777651311354,11.010160427807486
304,lysosome organization (GO:0007040),4.145275231514517,5.849147727272727
305,maintenance of protein location (GO:0045185),4.145275231514517,5.849147727272727
306,lytic vacuole organization (GO:0080171),4.145275231514517,5.849147727272727
307,positive regulation of cellular amino acid metabolic process (GO:0045764),4.144018930709284,93.58636363636364
308,D-gluconate catabolic process (GO:0046177),4.144018930709284,93.58636363636364
309,aldonic acid catabolic process (GO:0046176),4.144018930709284,93.58636363636364
310,negative regulation of antigen processing and presentation of peptide antigen via MHC class I (GO:0002590),4.144018930709284,93.58636363636364
311,regulation of antigen processing and presentation of peptide antigen via MHC class I (GO:0002589),4.144018930709284,93.58636363636364
312,positive regulation of dopamine biosynthetic process (GO:1903181),4.144018930709284,93.58636363636364
313,pentose biosynthetic process (GO:0019322),4.144018930709284,93.58636363636364
314,negative regulation of protein K48-linked deubiquitination (GO:1903094),4.144018930709284,93.58636363636364
315,negative regulation of apoptotic DNA fragmentation (GO:1902511),4.144018930709284,93.58636363636364
316,ureteric peristalsis (GO:0072105),4.144018930709284,93.58636363636364
317,response to hypobaric hypoxia (GO:1990910),4.144018930709284,93.58636363636364
318,mast cell secretory granule organization (GO:0033364),4.144018930709284,93.58636363636364
319,C-terminal protein methylation (GO:0006481),4.144018930709284,93.58636363636364
320,detection of oxidative stress (GO:0070994),4.144018930709284,93.58636363636364
321,polyamine transmembrane transport (GO:1902047),4.144018930709284,93.58636363636364
322,negative regulation of ubiquitin-specific protease activity (GO:2000157),4.144018930709284,93.58636363636364
323,response to methylglyoxal (GO:0051595),4.144018930709284,93.58636363636364
324,negative regulation of adaptive immune memory response (GO:1905675),4.144018930709284,93.58636363636364
325,protein deglycation (GO:0036525),4.144018930709284,93.58636363636364
326,regulation of translational initiation by eIF2 alpha dephosphorylation (GO:0036496),4.144018930709284,93.58636363636364
327,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000448)",4.144018930709284,93.58636363636364
328,spermine transport (GO:0000296),4.144018930709284,93.58636363636364
329,negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway (GO:1905259),4.144018930709284,93.58636363636364
330,regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway (GO:1905258),4.144018930709284,93.58636363636364
331,memory T cell activation (GO:0035709),4.144018930709284,93.58636363636364
332,regulation of glucosylceramidase activity (GO:1905123),4.144018930709284,93.58636363636364
333,regulation of autophagosome size (GO:0016243),4.144018930709284,93.58636363636364
334,follicle-stimulating hormone secretion (GO:0046884),4.144018930709284,93.58636363636364
335,positive regulation of neuromuscular junction development (GO:1904398),4.144018930709284,93.58636363636364
336,positive regulation of odontogenesis of dentin-containing tooth (GO:0042488),4.144018930709284,93.58636363636364
337,negative regulation of autophagic cell death (GO:1904093),4.144018930709284,93.58636363636364
338,positive regulation of lysosomal membrane permeability (GO:0097214),4.144018930709284,93.58636363636364
339,ureter smooth muscle contraction (GO:0014849),4.144018930709284,93.58636363636364
340,negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902963),4.144018930709284,93.58636363636364
341,regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902962),4.144018930709284,93.58636363636364
342,regulation of early endosome to recycling endosome transport (GO:1902954),4.144018930709284,93.58636363636364
343,negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway (GO:1903384),4.144018930709284,93.58636363636364
344,regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway (GO:1903383),4.144018930709284,93.58636363636364
345,hepatoblast differentiation (GO:0061017),4.144018930709284,93.58636363636364
346,D-gluconate metabolic process (GO:0019521),4.144018930709284,93.58636363636364
347,aldonic acid metabolic process (GO:0019520),4.144018930709284,93.58636363636364
348,regulation of cell-cell adhesion (GO:0022407),4.1414418215251185,2.7070435762584526
349,regulation of multicellular organismal process (GO:0051239),4.140780991885977,1.6335074380165289
350,multicellular organism reproduction (GO:0032504),4.133110881340563,0.0
